	Kingdom	Phylum	Class	Order	Family	Genus	Species
FASV3442	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
FASV3443	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	ecuadoriensis
FASV3444	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Parapyrenochaeta	acaciae
FASV3445	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	lilacea
FASV3446	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
FASV3448	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	hiemalis
FASV3449	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV3450	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV3451	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA
FASV3452	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	NA	NA
FASV3453	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV3454	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	minima
FASV3455	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV3456	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	grande
FASV3457	Fungi	NA	NA	NA	NA	NA	NA
FASV3458	Fungi	NA	NA	NA	NA	NA	NA
FASV3459	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	NA
FASV3460	Fungi	NA	NA	NA	NA	NA	NA
FASV3461	Fungi	NA	NA	NA	NA	NA	NA
FASV3462	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
FASV3463	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
FASV3464	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
FASV3465	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV3466	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	pseudoviolacea
FASV3467	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
FASV3468	Fungi	NA	NA	NA	NA	NA	NA
FASV3469	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	tubakii
FASV3470	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Resupinatus	striatulus
FASV3471	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	rimosissimus
FASV3472	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	vitreola
FASV3473	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	chlamydosporus
FASV3474	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Hemimycena	cucullata
FASV3475	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	hyalothermophila
FASV3476	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Vermispora	fusarina
FASV3477	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	georgiense
FASV3478	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	NA	NA	NA
FASV3479	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	acrifolia
FASV3480	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	NA	NA
FASV3481	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascales_fam_Incertae_sedis	Cephalotrichiella	penicillata
FASV3482	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Apseudocercosporella	trigonotidis
FASV3483	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	leptocephala
FASV3484	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV3485	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
FASV3486	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV3487	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	NA	NA
FASV3488	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	oligospora
FASV3489	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Nigrograna	cangshanensis
FASV3490	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	grisea
FASV3491	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	NA
FASV3492	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV3493	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	NA	NA
FASV3494	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pseudohelicomyces	aquaticus
FASV3495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	NA
FASV3496	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV3497	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV3498	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	NA	NA
FASV3499	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	capensis
FASV3500	Fungi	Mucoromycota	NA	NA	NA	NA	NA
FASV3501	Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellaceae	NA	NA
FASV3502	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	NA
FASV3503	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV3504	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	perforans
FASV3505	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	NA
FASV3506	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lopharia	NA
FASV3507	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	agriotis
FASV3508	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	fimeti
FASV3509	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	NA
FASV3510	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	NA	NA	NA	NA
FASV3511	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	beljakovae
FASV3512	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV3513	Fungi	NA	NA	NA	NA	NA	NA
FASV3514	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	chlamydosporum
FASV3515	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV3516	Fungi	NA	NA	NA	NA	NA	NA
FASV3517	Fungi	NA	NA	NA	NA	NA	NA
FASV3518	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Phlyctochytrium	reinboldtiae
FASV3519	Fungi	NA	NA	NA	NA	NA	NA
FASV3520	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
FASV3521	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
FASV3522	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Hymenopleella	NA
FASV3523	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	NA
FASV3524	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV3525	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Pseudohelotium	alaunae
FASV3526	Fungi	NA	NA	NA	NA	NA	NA
FASV3527	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Brachyphoris	oviparasitica
FASV3528	Fungi	NA	NA	NA	NA	NA	NA
FASV3529	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Hortaea	thailandica
FASV3530	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
FASV3531	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV3532	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV3533	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV3534	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	hirsutum
FASV3535	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Gloeodontia	eriobotryae
FASV3536	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
FASV3537	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV3538	Fungi	NA	NA	NA	NA	NA	NA
FASV3539	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	NA
FASV3540	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV3541	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pannicola
FASV3542	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
FASV3543	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	sayulitensis
FASV3544	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	NA	NA
FASV3545	Fungi	NA	NA	NA	NA	NA	NA
FASV3546	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV3547	Fungi	NA	NA	NA	NA	NA	NA
FASV3548	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	fragariae
FASV3549	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV3550	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	scarabaeorum
FASV3551	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	circinelloides
FASV3552	Fungi	NA	NA	NA	NA	NA	NA
FASV3553	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	NA	NA	NA
FASV3554	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
FASV3555	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	inflexum
FASV3556	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	pinsitus
FASV3557	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	NA	NA
FASV3558	Fungi	NA	NA	NA	NA	NA	NA
FASV3559	Fungi	NA	NA	NA	NA	NA	NA
FASV3560	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	NA
FASV3561	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
FASV3562	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
FASV3563	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	tofieldiae
FASV3564	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
FASV3565	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Alphamycetaceae	Betamyces	NA
FASV3566	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	norvegica
FASV3567	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	intermedium
FASV3568	Fungi	Rozellomycota	NA	NA	NA	NA	NA
FASV3569	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV3570	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
FASV3571	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
FASV3572	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV3573	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
FASV3574	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	shandongensis
FASV3575	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	NA	NA
FASV3576	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	Branch03	NA	NA	NA
FASV3577	Fungi	NA	NA	NA	NA	NA	NA
FASV3578	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	NA	NA
FASV3579	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	croci
FASV3580	Fungi	NA	NA	NA	NA	NA	NA
FASV3581	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Zygosporium	pseudogibbum
FASV3582	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	NA	NA
FASV3583	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	concentricum
FASV3584	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Halomycetaceae	Paranamyces	uniporus
FASV3585	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	tetropii
FASV3586	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
FASV3587	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
FASV3588	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	ramulariae
FASV3589	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Alphamycetaceae	Betamyces	NA
FASV3590	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	hostae
FASV3591	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	conicus
FASV3592	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	acuminatus
FASV3593	Fungi	NA	NA	NA	NA	NA	NA
FASV3594	Fungi	NA	NA	NA	NA	NA	NA
FASV3595	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV3596	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	rhossiliensis
FASV3597	Fungi	NA	NA	NA	NA	NA	NA
FASV3598	Fungi	Monoblepharomycota	Monoblepharidomycetes	NA	NA	NA	NA
FASV3599	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV3600	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV3601	Fungi	NA	NA	NA	NA	NA	NA
FASV3602	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
FASV3603	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV3604	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV3605	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	NA	NA	NA
FASV3606	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV3607	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	bifurcatum
FASV3608	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	lobatum
FASV3609	Fungi	NA	NA	NA	NA	NA	NA
FASV3610	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia	corymbifera
FASV3611	Fungi	NA	NA	NA	NA	NA	NA
FASV3612	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Phialemoniopsis	ocularis
FASV3613	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	forlicesenica
FASV3614	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	versicolor
FASV3615	Fungi	NA	NA	NA	NA	NA	NA
FASV3616	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tricladium	angustum
FASV3617	Fungi	NA	NA	NA	NA	NA	NA
FASV3618	Fungi	NA	NA	NA	NA	NA	NA
FASV3619	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
FASV3620	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
FASV3621	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
FASV3622	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Sakaguchia	NA
FASV3623	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV3624	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
FASV3625	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
FASV3626	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Ceraceomyces	serpens
FASV3627	Fungi	NA	NA	NA	NA	NA	NA
FASV3628	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Valsaria	insitiva
FASV3629	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	oblongisporum
FASV3630	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaete	NA
FASV3631	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	leptospora
FASV3632	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
FASV3633	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Heydenia	NA
FASV3634	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	NA	NA
FASV3635	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV3636	Fungi	NA	NA	NA	NA	NA	NA
FASV3637	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV3638	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV3639	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	NA
FASV3640	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV3641	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Antennariella	placitae
FASV3642	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Myceliophthora	NA
FASV3643	Fungi	NA	NA	NA	NA	NA	NA
FASV3644	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
FASV3645	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV3646	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	africanum
FASV3647	Fungi	Mucoromycota	NA	NA	NA	NA	NA
FASV3648	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
FASV3649	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Trechisporales_fam_Incertae_sedis	Sistotremastrum	niveocremeum
FASV3650	Fungi	NA	NA	NA	NA	NA	NA
FASV3651	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	subulata
FASV3652	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
FASV3653	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
FASV3654	Fungi	NA	NA	NA	NA	NA	NA
FASV3655	Fungi	NA	NA	NA	NA	NA	NA
FASV3656	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV3657	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	saksenae
FASV3658	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	dimorphum
FASV3659	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
FASV3660	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV3661	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA
FASV3662	Fungi	NA	NA	NA	NA	NA	NA
FASV3663	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	NA
FASV3664	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
FASV3665	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	Arachnomyces	NA
FASV3666	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
FASV3667	Fungi	Basidiomycota	GS27	GS27	NA	NA	NA
FASV3668	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Constantinomyces	nebulosus
FASV3669	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA
FASV3670	Fungi	Ascomycota	Dothideomycetes	Patellariales	Patellariaceae	Patellaria	quercus
FASV3671	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
FASV3672	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV3673	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV3674	Fungi	NA	NA	NA	NA	NA	NA
FASV3675	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	NA	NA
FASV3676	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV3677	Fungi	NA	NA	NA	NA	NA	NA
FASV3678	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	tuberculata
FASV3679	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	NA	NA	NA	NA
FASV3680	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
FASV3681	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	arxii
FASV3682	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	aloeticola
FASV3683	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV3684	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV3685	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV3686	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
FASV3687	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV3688	Fungi	NA	NA	NA	NA	NA	NA
FASV3689	Fungi	NA	NA	NA	NA	NA	NA
FASV3690	Fungi	NA	NA	NA	NA	NA	NA
FASV3691	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	NA
FASV3692	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
FASV3693	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	premilcurensis
FASV3694	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	cumulodentata
FASV3695	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	NA	NA
FASV3696	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	quebecensis
FASV3697	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	NA
FASV3698	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	NA	NA
FASV3699	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	inouyei
FASV3700	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	NA
FASV3701	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV3702	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Myxarium	hyalinum
FASV3703	Fungi	NA	NA	NA	NA	NA	NA
FASV3704	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV3705	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrype	stigma
FASV3706	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	NA
FASV3707	Fungi	Kickxellomycota	GS19	GS19	NA	NA	NA
FASV3708	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV3709	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV3710	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
FASV3711	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
FASV3712	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	NA
FASV3713	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV3714	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	NA
FASV3715	Fungi	Ascomycota	Sordariomycetes	Xylariales	Coniocessiaceae	Coniocessia	maxima
FASV3716	Fungi	NA	NA	NA	NA	NA	NA
FASV3717	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	NA	NA	NA
FASV3718	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
FASV3719	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV3720	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Uzbekistanica	NA
FASV3721	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	pusilla
FASV3722	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Phaeoisaria	sedimenticola
FASV3723	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	intestinacea
