"from"	"to"	"weight"	"color"	"arrow.size"
"370"	"BASV166"	"FASV78"	1	"darkred"	5
"371"	"BASV166"	"FASV100"	1	"darkred"	5
"372"	"BASV166"	"FASV113"	1	"darkgreen"	5
"373"	"BASV166"	"FASV138"	1	"darkgreen"	5
"374"	"BASV166"	"FASV201"	1	"darkgreen"	5
"375"	"BASV166"	"FASV585"	1	"darkred"	5
"376"	"BASV166"	"FASV587"	1	"darkgreen"	5
"377"	"BASV166"	"FASV602"	1	"darkred"	5
"378"	"BASV182"	"BASV186"	1	"darkgreen"	5
"379"	"BASV182"	"BASV230"	1	"darkgreen"	5
"380"	"BASV182"	"BASV273"	1	"darkgreen"	5
"381"	"BASV182"	"BASV294"	1	"darkgreen"	5
"382"	"BASV182"	"BASV393"	1	"darkgreen"	5
"383"	"BASV182"	"BASV525"	1	"darkgreen"	5
"384"	"BASV182"	"BASV792"	1	"darkgreen"	5
"385"	"BASV182"	"BASV1058"	1	"darkgreen"	5
"386"	"BASV182"	"BASV1282"	1	"darkgreen"	5
"387"	"BASV182"	"BASV1457"	1	"darkgreen"	5
"388"	"BASV182"	"BASV2697"	1	"darkgreen"	5
"389"	"BASV182"	"FASV78"	1	"darkgreen"	5
"390"	"BASV182"	"FASV167"	1	"darkgreen"	5
"391"	"BASV182"	"FASV173"	1	"darkgreen"	5
"392"	"BASV182"	"FASV483"	1	"darkgreen"	5
"393"	"BASV186"	"BASV260"	1	"darkgreen"	5
"394"	"BASV186"	"BASV294"	1	"darkgreen"	5
"395"	"BASV186"	"BASV359"	1	"darkgreen"	5
"396"	"BASV186"	"BASV763"	1	"darkgreen"	5
"397"	"BASV186"	"BASV973"	1	"darkgreen"	5
"398"	"BASV186"	"BASV2617"	1	"darkgreen"	5
"399"	"BASV186"	"BASV5162"	1	"darkgreen"	5
"400"	"BASV186"	"FASV18"	1	"darkred"	5
"401"	"BASV186"	"FASV43"	1	"darkred"	5
"402"	"BASV186"	"FASV78"	1	"darkgreen"	5
"403"	"BASV186"	"FASV100"	1	"darkgreen"	5
"404"	"BASV186"	"FASV167"	1	"darkgreen"	5
"405"	"BASV186"	"FASV247"	1	"darkgreen"	5
"406"	"BASV186"	"FASV307"	1	"darkgreen"	5
"407"	"BASV186"	"FASV309"	1	"darkred"	5
"408"	"BASV186"	"FASV364"	1	"darkred"	5
"409"	"BASV186"	"FASV391"	1	"darkgreen"	5
"410"	"BASV186"	"FASV970"	1	"darkgreen"	5
"411"	"BASV188"	"BASV250"	1	"darkgreen"	5
"412"	"BASV188"	"BASV673"	1	"darkgreen"	5
"413"	"BASV188"	"BASV824"	1	"darkgreen"	5
"414"	"BASV188"	"BASV851"	1	"darkgreen"	5
"415"	"BASV188"	"BASV1364"	1	"darkgreen"	5
"416"	"BASV188"	"BASV3248"	1	"darkgreen"	5
"417"	"BASV188"	"BASV3468"	1	"darkgreen"	5
"418"	"BASV188"	"BASV4084"	1	"darkgreen"	5
"419"	"BASV188"	"FASV125"	1	"darkgreen"	5
"420"	"BASV188"	"FASV349"	1	"darkgreen"	5
"421"	"BASV188"	"FASV529"	1	"darkgreen"	5
"422"	"BASV188"	"FASV1041"	1	"darkgreen"	5
"423"	"BASV188"	"FASV1176"	1	"darkgreen"	5
"424"	"BASV200"	"BASV334"	1	"darkgreen"	5
"425"	"BASV200"	"BASV497"	1	"darkgreen"	5
"426"	"BASV200"	"BASV2617"	1	"darkgreen"	5
"427"	"BASV200"	"BASV2686"	1	"darkgreen"	5
"428"	"BASV200"	"BASV7162"	1	"darkgreen"	5
"429"	"BASV200"	"FASV29"	1	"darkgreen"	5
"430"	"BASV200"	"FASV171"	1	"darkgreen"	5
"431"	"BASV200"	"FASV438"	1	"darkgreen"	5
"432"	"BASV201"	"BASV230"	1	"darkgreen"	5
"433"	"BASV201"	"BASV294"	1	"darkgreen"	5
"434"	"BASV201"	"BASV295"	1	"darkgreen"	5
"435"	"BASV201"	"BASV478"	1	"darkgreen"	5
"436"	"BASV201"	"BASV627"	1	"darkred"	5
"437"	"BASV201"	"BASV741"	1	"darkred"	5
"438"	"BASV201"	"BASV763"	1	"darkgreen"	5
"439"	"BASV201"	"BASV1058"	1	"darkgreen"	5
"440"	"BASV201"	"BASV1364"	1	"darkgreen"	5
"441"	"BASV201"	"BASV1457"	1	"darkgreen"	5
"442"	"BASV201"	"BASV1510"	1	"darkred"	5
"443"	"BASV201"	"BASV7162"	1	"darkgreen"	5
"444"	"BASV201"	"BASV10232"	1	"darkgreen"	5
"445"	"BASV201"	"FASV10"	1	"darkred"	5
"446"	"BASV201"	"FASV14"	1	"darkgreen"	5
"447"	"BASV201"	"FASV20"	1	"darkgreen"	5
"448"	"BASV201"	"FASV27"	1	"darkred"	5
"449"	"BASV201"	"FASV30"	1	"darkgreen"	5
"450"	"BASV201"	"FASV46"	1	"darkgreen"	5
"451"	"BASV201"	"FASV58"	1	"darkred"	5
"452"	"BASV201"	"FASV75"	1	"darkgreen"	5
"453"	"BASV201"	"FASV78"	1	"darkgreen"	5
"454"	"BASV201"	"FASV84"	1	"darkgreen"	5
"455"	"BASV201"	"FASV121"	1	"darkred"	5
"456"	"BASV201"	"FASV167"	1	"darkgreen"	5
"457"	"BASV201"	"FASV190"	1	"darkgreen"	5
"458"	"BASV201"	"FASV203"	1	"darkgreen"	5
"459"	"BASV201"	"FASV475"	1	"darkred"	5
"460"	"BASV201"	"FASV554"	1	"darkred"	5
"461"	"BASV201"	"FASV587"	1	"darkgreen"	5
"462"	"BASV210"	"BASV269"	1	"darkgreen"	5
"463"	"BASV210"	"BASV322"	1	"darkgreen"	5
"464"	"BASV210"	"BASV2185"	1	"darkgreen"	5
"465"	"BASV210"	"FASV62"	1	"darkgreen"	5
