"from"	"to"	"weight"	"color"	"arrow.size"
"453"	"BASV396"	"FASV307"	1	"darkgreen"	5
"454"	"BASV396"	"FASV501"	1	"darkgreen"	5
"455"	"BASV398"	"BASV777"	1	"darkgreen"	5
"456"	"BASV398"	"BASV792"	1	"darkgreen"	5
"457"	"BASV398"	"BASV1457"	1	"darkgreen"	5
"458"	"BASV398"	"BASV3020"	1	"darkgreen"	5
"459"	"BASV398"	"BASV4800"	1	"darkgreen"	5
"460"	"BASV398"	"FASV81"	1	"darkgreen"	5
"461"	"BASV398"	"FASV129"	1	"darkgreen"	5
"462"	"BASV442"	"BASV627"	1	"darkgreen"	5
"463"	"BASV442"	"BASV729"	1	"darkgreen"	5
"464"	"BASV442"	"BASV3490"	1	"darkgreen"	5
"465"	"BASV442"	"BASV5121"	1	"darkgreen"	5
"466"	"BASV442"	"FASV62"	1	"darkgreen"	5
"467"	"BASV442"	"FASV125"	1	"darkgreen"	5
"468"	"BASV453"	"BASV763"	1	"darkgreen"	5
"469"	"BASV453"	"BASV952"	1	"darkgreen"	5
"470"	"BASV453"	"BASV1125"	1	"darkgreen"	5
"471"	"BASV453"	"BASV3385"	1	"darkgreen"	5
"472"	"BASV453"	"BASV3778"	1	"darkgreen"	5
"473"	"BASV453"	"BASV4683"	1	"darkgreen"	5
"474"	"BASV453"	"BASV7703"	1	"darkgreen"	5
"475"	"BASV461"	"BASV729"	1	"darkgreen"	5
"476"	"BASV461"	"BASV1129"	1	"darkgreen"	5
"477"	"BASV461"	"BASV1612"	1	"darkgreen"	5
"478"	"BASV461"	"BASV1786"	1	"darkgreen"	5
"479"	"BASV461"	"BASV1823"	1	"darkgreen"	5
"480"	"BASV461"	"BASV2293"	1	"darkgreen"	5
"481"	"BASV461"	"BASV3385"	1	"darkgreen"	5
"482"	"BASV461"	"FASV14"	1	"darkred"	5
"483"	"BASV461"	"FASV156"	1	"darkgreen"	5
"484"	"BASV461"	"FASV171"	1	"darkgreen"	5
"485"	"BASV461"	"FASV742"	1	"darkgreen"	5
"486"	"BASV497"	"BASV517"	1	"darkgreen"	5
"487"	"BASV497"	"BASV1637"	1	"darkgreen"	5
"488"	"BASV497"	"BASV2364"	1	"darkgreen"	5
"489"	"BASV497"	"BASV2512"	1	"darkgreen"	5
"490"	"BASV497"	"BASV3864"	1	"darkgreen"	5
"491"	"BASV497"	"BASV5401"	1	"darkgreen"	5
"492"	"BASV497"	"BASV6531"	1	"darkgreen"	5
"493"	"BASV497"	"FASV1305"	1	"darkgreen"	5
"494"	"BASV513"	"BASV584"	1	"darkgreen"	5
"495"	"BASV513"	"BASV627"	1	"darkgreen"	5
"496"	"BASV513"	"BASV5121"	1	"darkgreen"	5
"497"	"BASV513"	"FASV142"	1	"darkgreen"	5
"498"	"BASV513"	"FASV376"	1	"darkgreen"	5
"499"	"BASV513"	"FASV475"	1	"darkgreen"	5
"500"	"BASV513"	"FASV494"	1	"darkgreen"	5
"501"	"BASV513"	"FASV540"	1	"darkgreen"	5
"502"	"BASV517"	"BASV584"	1	"darkgreen"	5
"503"	"BASV517"	"BASV1129"	1	"darkgreen"	5
"504"	"BASV517"	"BASV2264"	1	"darkgreen"	5
"505"	"BASV517"	"BASV2290"	1	"darkgreen"	5
"506"	"BASV517"	"BASV2842"	1	"darkgreen"	5
"507"	"BASV517"	"FASV327"	1	"darkgreen"	5
"508"	"BASV525"	"BASV1282"	1	"darkgreen"	5
"509"	"BASV525"	"BASV1364"	1	"darkgreen"	5
"510"	"BASV525"	"BASV1435"	1	"darkgreen"	5
"511"	"BASV525"	"BASV1657"	1	"darkgreen"	5
"512"	"BASV525"	"BASV2264"	1	"darkgreen"	5
"513"	"BASV525"	"BASV2512"	1	"darkgreen"	5
"514"	"BASV525"	"BASV3490"	1	"darkgreen"	5
"515"	"BASV525"	"BASV5216"	1	"darkgreen"	5
"516"	"BASV525"	"FASV144"	1	"darkgreen"	5
"517"	"BASV556"	"BASV570"	1	"darkgreen"	5
"518"	"BASV556"	"BASV1245"	1	"darkgreen"	5
"519"	"BASV556"	"BASV5121"	1	"darkgreen"	5
"520"	"BASV556"	"BASV5401"	1	"darkgreen"	5
"521"	"BASV556"	"FASV35"	1	"darkgreen"	5
"522"	"BASV556"	"FASV309"	1	"darkred"	5
"523"	"BASV556"	"FASV810"	1	"darkgreen"	5
"524"	"BASV570"	"BASV932"	1	"darkgreen"	5
"525"	"BASV570"	"BASV1231"	1	"darkgreen"	5
"526"	"BASV570"	"FASV357"	1	"darkgreen"	5
"527"	"BASV584"	"BASV879"	1	"darkgreen"	5
"528"	"BASV584"	"BASV1052"	1	"darkgreen"	5
"529"	"BASV584"	"BASV1125"	1	"darkgreen"	5
"530"	"BASV584"	"BASV2264"	1	"darkgreen"	5
"531"	"BASV584"	"FASV475"	1	"darkgreen"	5
"532"	"BASV588"	"BASV603"	1	"darkgreen"	5
"533"	"BASV588"	"BASV733"	1	"darkgreen"	5
"534"	"BASV588"	"BASV1137"	1	"darkgreen"	5
"535"	"BASV588"	"BASV1232"	1	"darkgreen"	5
"536"	"BASV588"	"BASV2264"	1	"darkgreen"	5
"537"	"BASV588"	"BASV2290"	1	"darkgreen"	5
"538"	"BASV588"	"BASV3008"	1	"darkgreen"	5
"539"	"BASV588"	"BASV3468"	1	"darkgreen"	5
"540"	"BASV588"	"BASV5018"	1	"darkgreen"	5
"541"	"BASV588"	"FASV144"	1	"darkgreen"	5
"542"	"BASV603"	"BASV939"	1	"darkgreen"	5
"543"	"BASV603"	"BASV1573"	1	"darkgreen"	5
"544"	"BASV603"	"BASV1722"	1	"darkgreen"	5
"545"	"BASV603"	"BASV2911"	1	"darkgreen"	5
"546"	"BASV603"	"BASV3008"	1	"darkgreen"	5
"547"	"BASV603"	"BASV4274"	1	"darkgreen"	5
"548"	"BASV603"	"BASV6067"	1	"darkgreen"	5
"549"	"BASV603"	"BASV7379"	1	"darkgreen"	5
"550"	"BASV603"	"BASV8807"	1	"darkgreen"	5
"551"	"BASV603"	"BASV9661"	1	"darkgreen"	5
"552"	"BASV603"	"FASV287"	1	"darkgreen"	5
"553"	"BASV603"	"FASV501"	1	"darkgreen"	5
"554"	"BASV603"	"FASV908"	1	"darkgreen"	5
"555"	"BASV627"	"BASV792"	1	"darkgreen"	5
"556"	"BASV627"	"BASV5121"	1	"darkgreen"	5
"557"	"BASV627"	"FASV20"	1	"darkgreen"	5
"558"	"BASV627"	"FASV84"	1	"darkgreen"	5
"559"	"BASV627"	"FASV742"	1	"darkgreen"	5
"560"	"BASV627"	"SUM"	1	"darkgreen"	5
"561"	"BASV645"	"BASV1245"	1	"darkgreen"	5
"562"	"BASV645"	"BASV1457"	1	"darkgreen"	5
"563"	"BASV645"	"BASV2861"	1	"darkgreen"	5
"564"	"BASV645"	"BASV3138"	1	"darkgreen"	5
"565"	"BASV645"	"BASV4672"	1	"darkgreen"	5
"566"	"BASV645"	"BASV5326"	1	"darkgreen"	5
"567"	"BASV645"	"FASV3"	1	"darkred"	5
"568"	"BASV645"	"FASV16"	1	"darkred"	5
"569"	"BASV645"	"FASV76"	1	"darkred"	5
"570"	"BASV645"	"FASV82"	1	"darkred"	5
"571"	"BASV645"	"FASV656"	1	"darkgreen"	5
"572"	"BASV673"	"BASV824"	1	"darkgreen"	5
"573"	"BASV673"	"FASV36"	1	"darkgreen"	5
"574"	"BASV673"	"FASV307"	1	"darkgreen"	5
"575"	"BASV673"	"FASV360"	1	"darkgreen"	5
"576"	"BASV673"	"FASV501"	1	"darkgreen"	5
"577"	"BASV673"	"FASV540"	1	"darkgreen"	5
"578"	"BASV729"	"BASV792"	1	"darkgreen"	5
"579"	"BASV729"	"BASV851"	1	"darkgreen"	5
"580"	"BASV729"	"BASV1362"	1	"darkgreen"	5
"581"	"BASV729"	"BASV2005"	1	"darkgreen"	5
"582"	"BASV729"	"BASV2293"	1	"darkgreen"	5
"583"	"BASV729"	"FASV3"	1	"darkred"	5
"584"	"BASV729"	"FASV62"	1	"darkgreen"	5
"585"	"BASV729"	"FASV156"	1	"darkgreen"	5
"586"	"BASV729"	"FASV585"	1	"darkgreen"	5
"587"	"BASV733"	"BASV2911"	1	"darkgreen"	5
"588"	"BASV733"	"BASV3816"	1	"darkgreen"	5
"589"	"BASV733"	"BASV4519"	1	"darkgreen"	5
"590"	"BASV733"	"BASV6405"	1	"darkgreen"	5
"591"	"BASV741"	"BASV1245"	1	"darkgreen"	5
"592"	"BASV741"	"BASV1784"	1	"darkgreen"	5
"593"	"BASV741"	"BASV1785"	1	"darkgreen"	5
"594"	"BASV741"	"BASV4672"	1	"darkgreen"	5
"595"	"BASV741"	"FASV11"	1	"darkred"	5
"596"	"BASV741"	"FASV62"	1	"darkred"	5
"597"	"BASV741"	"FASV84"	1	"darkred"	5
"598"	"BASV741"	"FASV247"	1	"darkred"	5
"599"	"BASV741"	"FASV250"	1	"darkred"	5
"600"	"BASV741"	"FASV585"	1	"darkred"	5
"601"	"BASV763"	"BASV1292"	1	"darkgreen"	5
"602"	"BASV763"	"BASV2290"	1	"darkgreen"	5
"603"	"BASV763"	"BASV3468"	1	"darkgreen"	5
"604"	"BASV763"	"BASV6737"	1	"darkgreen"	5
"605"	"BASV763"	"FASV144"	1	"darkgreen"	5
"606"	"BASV763"	"FASV149"	1	"darkgreen"	5
"607"	"BASV763"	"FASV156"	1	"darkgreen"	5
"608"	"BASV763"	"FASV198"	1	"darkgreen"	5
"609"	"BASV763"	"FASV365"	1	"darkgreen"	5
"610"	"BASV763"	"FASV908"	1	"darkgreen"	5
"611"	"BASV777"	"BASV851"	1	"darkgreen"	5
"612"	"BASV777"	"BASV973"	1	"darkgreen"	5
"613"	"BASV777"	"BASV1592"	1	"darkgreen"	5
"614"	"BASV777"	"BASV2005"	1	"darkgreen"	5
"615"	"BASV777"	"BASV14162"	1	"darkgreen"	5
"616"	"BASV777"	"FASV118"	1	"darkgreen"	5
"617"	"BASV777"	"FASV160"	1	"darkgreen"	5
"618"	"BASV792"	"BASV1457"	1	"darkgreen"	5
"619"	"BASV792"	"BASV1823"	1	"darkgreen"	5
"620"	"BASV792"	"BASV2697"	1	"darkgreen"	5
"621"	"BASV792"	"BASV14162"	1	"darkgreen"	5
"622"	"BASV792"	"FASV16"	1	"darkred"	5
"623"	"BASV792"	"FASV20"	1	"darkgreen"	5
"624"	"BASV792"	"FASV742"	1	"darkgreen"	5
"625"	"BASV794"	"BASV824"	1	"darkgreen"	5
"626"	"BASV794"	"BASV1125"	1	"darkgreen"	5
"627"	"BASV794"	"FASV60"	1	"darkgreen"	5
"628"	"BASV794"	"FASV138"	1	"darkgreen"	5
"629"	"BASV794"	"FASV160"	1	"darkgreen"	5
"630"	"BASV794"	"FASV764"	1	"darkgreen"	5
"631"	"BASV794"	"FASV880"	1	"darkgreen"	5
"632"	"BASV805"	"BASV939"	1	"darkgreen"	5
"633"	"BASV805"	"BASV1052"	1	"darkgreen"	5
"634"	"BASV805"	"BASV1232"	1	"darkgreen"	5
"635"	"BASV805"	"BASV2306"	1	"darkgreen"	5
"636"	"BASV805"	"BASV3107"	1	"darkgreen"	5
"637"	"BASV805"	"BASV3232"	1	"darkgreen"	5
"638"	"BASV805"	"BASV3296"	1	"darkgreen"	5
"639"	"BASV805"	"FASV523"	1	"darkgreen"	5
"640"	"BASV805"	"FASV554"	1	"darkgreen"	5
"641"	"BASV805"	"FASV634"	1	"darkgreen"	5
"642"	"BASV805"	"FASV1123"	1	"darkgreen"	5
"643"	"BASV820"	"BASV851"	1	"darkgreen"	5
"644"	"BASV820"	"BASV879"	1	"darkgreen"	5
"645"	"BASV820"	"BASV1362"	1	"darkgreen"	5
"646"	"BASV820"	"BASV1435"	1	"darkgreen"	5
"647"	"BASV820"	"BASV4609"	1	"darkgreen"	5
"648"	"BASV820"	"BASV4969"	1	"darkgreen"	5
"649"	"BASV820"	"FASV493"	1	"darkgreen"	5
"650"	"BASV824"	"BASV2016"	1	"darkgreen"	5
"651"	"BASV824"	"BASV2769"	1	"darkgreen"	5
"652"	"BASV824"	"BASV3277"	1	"darkgreen"	5
"653"	"BASV824"	"BASV4281"	1	"darkgreen"	5
"654"	"BASV824"	"BASV4463"	1	"darkgreen"	5
"655"	"BASV840"	"BASV858"	1	"darkgreen"	5
"656"	"BASV840"	"BASV879"	1	"darkgreen"	5
"657"	"BASV840"	"BASV1125"	1	"darkgreen"	5
"658"	"BASV840"	"BASV1282"	1	"darkgreen"	5
"659"	"BASV840"	"BASV1292"	1	"darkgreen"	5
"660"	"BASV840"	"BASV1510"	1	"darkgreen"	5
"661"	"BASV840"	"BASV1736"	1	"darkgreen"	5
"662"	"BASV840"	"BASV2214"	1	"darkgreen"	5
"663"	"BASV840"	"BASV2290"	1	"darkgreen"	5
"664"	"BASV840"	"BASV2769"	1	"darkgreen"	5
"665"	"BASV840"	"FASV149"	1	"darkgreen"	5
"666"	"BASV851"	"BASV858"	1	"darkgreen"	5
"667"	"BASV851"	"BASV1362"	1	"darkgreen"	5
"668"	"BASV851"	"BASV3020"	1	"darkgreen"	5
"669"	"BASV851"	"BASV3468"	1	"darkgreen"	5
"670"	"BASV851"	"FASV32"	1	"darkgreen"	5
"671"	"BASV851"	"FASV62"	1	"darkgreen"	5
"672"	"BASV851"	"FASV129"	1	"darkgreen"	5
"673"	"BASV858"	"BASV939"	1	"darkgreen"	5
"674"	"BASV858"	"BASV973"	1	"darkgreen"	5
"675"	"BASV858"	"BASV1125"	1	"darkgreen"	5
"676"	"BASV858"	"BASV1362"	1	"darkgreen"	5
"677"	"BASV858"	"BASV2496"	1	"darkgreen"	5
"678"	"BASV858"	"FASV35"	1	"darkgreen"	5
"679"	"BASV878"	"BASV1364"	1	"darkgreen"	5
"680"	"BASV878"	"BASV2392"	1	"darkgreen"	5
"681"	"BASV878"	"BASV2646"	1	"darkgreen"	5
"682"	"BASV878"	"BASV2842"	1	"darkgreen"	5
"683"	"BASV878"	"BASV4489"	1	"darkgreen"	5
"684"	"BASV878"	"BASV7665"	1	"darkgreen"	5
"685"	"BASV878"	"BASV8986"	1	"darkgreen"	5
"686"	"BASV878"	"BASV10083"	1	"darkgreen"	5
"687"	"BASV878"	"BASV13784"	1	"darkgreen"	5
"688"	"BASV879"	"BASV1129"	1	"darkgreen"	5
"689"	"BASV879"	"BASV1292"	1	"darkgreen"	5
"690"	"BASV879"	"BASV2290"	1	"darkgreen"	5
"691"	"BASV879"	"BASV3778"	1	"darkgreen"	5
"692"	"BASV879"	"FASV135"	1	"darkgreen"	5
"693"	"BASV879"	"FASV376"	1	"darkgreen"	5
"694"	"BASV924"	"BASV1538"	1	"darkgreen"	5
"695"	"BASV924"	"BASV2290"	1	"darkgreen"	5
"696"	"BASV924"	"BASV3107"	1	"darkgreen"	5
"697"	"BASV924"	"BASV4489"	1	"darkgreen"	5
"698"	"BASV924"	"BASV5329"	1	"darkgreen"	5
"699"	"BASV924"	"FASV365"	1	"darkgreen"	5
"700"	"BASV924"	"FASV493"	1	"darkgreen"	5
"701"	"BASV932"	"BASV1786"	1	"darkgreen"	5
"702"	"BASV932"	"BASV5371"	1	"darkgreen"	5
"703"	"BASV932"	"BASV8986"	1	"darkgreen"	5
"704"	"BASV932"	"FASV11"	1	"darkred"	5
"705"	"BASV932"	"FASV386"	1	"darkgreen"	5
"706"	"BASV939"	"BASV1052"	1	"darkgreen"	5
"707"	"BASV939"	"BASV1129"	1	"darkgreen"	5
"708"	"BASV939"	"BASV1435"	1	"darkgreen"	5
"709"	"BASV939"	"BASV2290"	1	"darkgreen"	5
"710"	"BASV939"	"BASV2984"	1	"darkgreen"	5
"711"	"BASV939"	"BASV3078"	1	"darkgreen"	5
"712"	"BASV939"	"FASV327"	1	"darkgreen"	5
"713"	"BASV952"	"BASV1167"	1	"darkgreen"	5
"714"	"BASV952"	"BASV1637"	1	"darkgreen"	5
"715"	"BASV952"	"BASV3276"	1	"darkgreen"	5
"716"	"BASV952"	"BASV3385"	1	"darkgreen"	5
"717"	"BASV952"	"BASV3778"	1	"darkgreen"	5
"718"	"BASV952"	"BASV3864"	1	"darkgreen"	5
"719"	"BASV952"	"FASV211"	1	"darkgreen"	5
"720"	"BASV973"	"BASV1592"	1	"darkgreen"	5
"721"	"BASV973"	"BASV1610"	1	"darkgreen"	5
"722"	"BASV973"	"BASV2005"	1	"darkgreen"	5
"723"	"BASV973"	"BASV2697"	1	"darkgreen"	5
"724"	"BASV973"	"FASV10"	1	"darkred"	5
"725"	"BASV973"	"FASV30"	1	"darkred"	5
"726"	"BASV973"	"FASV142"	1	"darkgreen"	5
"727"	"BASV973"	"FASV195"	1	"darkgreen"	5
"728"	"BASV973"	"FASV198"	1	"darkgreen"	5
"729"	"BASV973"	"FASV376"	1	"darkgreen"	5
"730"	"BASV973"	"FASV540"	1	"darkgreen"	5
"731"	"BASV1035"	"BASV1052"	1	"darkgreen"	5
"732"	"BASV1035"	"BASV2512"	1	"darkgreen"	5
"733"	"BASV1035"	"BASV3366"	1	"darkgreen"	5
"734"	"BASV1035"	"BASV3377"	1	"darkgreen"	5
"735"	"BASV1035"	"FASV135"	1	"darkgreen"	5
"736"	"BASV1035"	"FASV245"	1	"darkgreen"	5
"737"	"BASV1035"	"FASV444"	1	"darkgreen"	5
"738"	"BASV1035"	"FASV475"	1	"darkgreen"	5
"739"	"BASV1035"	"FASV493"	1	"darkgreen"	5
"740"	"BASV1035"	"FASV494"	1	"darkgreen"	5
"741"	"BASV1035"	"FASV906"	1	"darkgreen"	5
"742"	"BASV1052"	"BASV1282"	1	"darkgreen"	5
"743"	"BASV1052"	"BASV1435"	1	"darkgreen"	5
"744"	"BASV1052"	"BASV2512"	1	"darkgreen"	5
"745"	"BASV1052"	"BASV2911"	1	"darkgreen"	5
"746"	"BASV1052"	"FASV135"	1	"darkgreen"	5
"747"	"BASV1058"	"BASV3777"	1	"darkgreen"	5
"748"	"BASV1058"	"BASV5479"	1	"darkgreen"	5
"749"	"BASV1058"	"BASV5866"	1	"darkgreen"	5
"750"	"BASV1058"	"BASV6664"	1	"darkgreen"	5
"751"	"BASV1058"	"BASV7155"	1	"darkgreen"	5
"752"	"BASV1058"	"BASV9919"	1	"darkgreen"	5
"753"	"BASV1058"	"BASV10017"	1	"darkgreen"	5
"754"	"BASV1076"	"BASV1340"	1	"darkgreen"	5
"755"	"BASV1076"	"BASV2842"	1	"darkgreen"	5
"756"	"BASV1076"	"BASV2930"	1	"darkgreen"	5
"757"	"BASV1076"	"BASV3778"	1	"darkgreen"	5
"758"	"BASV1076"	"BASV4084"	1	"darkgreen"	5
"759"	"BASV1076"	"BASV5015"	1	"darkgreen"	5
"760"	"BASV1076"	"BASV6013"	1	"darkgreen"	5
"761"	"BASV1076"	"BASV6575"	1	"darkgreen"	5
"762"	"BASV1076"	"BASV8315"	1	"darkgreen"	5
"763"	"BASV1076"	"FASV525"	1	"darkgreen"	5
"764"	"BASV1125"	"BASV1292"	1	"darkgreen"	5
"765"	"BASV1125"	"BASV2264"	1	"darkgreen"	5
"766"	"BASV1125"	"BASV2769"	1	"darkgreen"	5
"767"	"BASV1125"	"BASV3078"	1	"darkgreen"	5
"768"	"BASV1125"	"BASV3778"	1	"darkgreen"	5
"769"	"BASV1129"	"BASV1364"	1	"darkgreen"	5
"770"	"BASV1129"	"BASV2293"	1	"darkgreen"	5
"771"	"BASV1129"	"BASV4800"	1	"darkgreen"	5
"772"	"BASV1129"	"FASV764"	1	"darkgreen"	5
"773"	"BASV1137"	"BASV2306"	1	"darkgreen"	5
"774"	"BASV1137"	"BASV2646"	1	"darkgreen"	5
"775"	"BASV1137"	"BASV4274"	1	"darkgreen"	5
"776"	"BASV1137"	"BASV4519"	1	"darkgreen"	5
"777"	"BASV1137"	"BASV4691"	1	"darkgreen"	5
"778"	"BASV1137"	"BASV5248"	1	"darkgreen"	5
"779"	"BASV1137"	"BASV6934"	1	"darkgreen"	5
"780"	"BASV1137"	"FASV474"	1	"darkgreen"	5
"781"	"BASV1167"	"BASV1498"	1	"darkgreen"	5
"782"	"BASV1167"	"BASV1592"	1	"darkgreen"	5
"783"	"BASV1167"	"BASV4800"	1	"darkgreen"	5
"784"	"BASV1167"	"BASV5235"	1	"darkgreen"	5
"785"	"BASV1167"	"BASV5371"	1	"darkgreen"	5
"786"	"BASV1167"	"FASV14"	1	"darkred"	5
"787"	"BASV1167"	"FASV267"	1	"darkgreen"	5
"788"	"BASV1167"	"FASV276"	1	"darkgreen"	5
"789"	"BASV1167"	"FASV305"	1	"darkgreen"	5
"790"	"BASV1167"	"FASV501"	1	"darkgreen"	5
"791"	"BASV1231"	"BASV1282"	1	"darkgreen"	5
"792"	"BASV1231"	"BASV1498"	1	"darkgreen"	5
"793"	"BASV1231"	"BASV2214"	1	"darkgreen"	5
"794"	"BASV1231"	"BASV3138"	1	"darkgreen"	5
"795"	"BASV1231"	"BASV4683"	1	"darkgreen"	5
"796"	"BASV1231"	"BASV5401"	1	"darkgreen"	5
"797"	"BASV1231"	"FASV198"	1	"darkgreen"	5
"798"	"BASV1231"	"FASV595"	1	"darkgreen"	5
"799"	"BASV1232"	"BASV1538"	1	"darkgreen"	5
"800"	"BASV1232"	"BASV1823"	1	"darkgreen"	5
"801"	"BASV1232"	"BASV2116"	1	"darkgreen"	5
"802"	"BASV1232"	"BASV2306"	1	"darkgreen"	5
"803"	"BASV1232"	"BASV2773"	1	"darkgreen"	5
"804"	"BASV1232"	"BASV3296"	1	"darkgreen"	5
"805"	"BASV1232"	"BASV5216"	1	"darkgreen"	5
"806"	"BASV1232"	"FASV451"	1	"darkgreen"	5
"807"	"BASV1232"	"FASV554"	1	"darkgreen"	5
"808"	"BASV1232"	"FASV1123"	1	"darkgreen"	5
"809"	"BASV1245"	"BASV1362"	1	"darkgreen"	5
"810"	"BASV1245"	"BASV2697"	1	"darkgreen"	5
"811"	"BASV1245"	"BASV4672"	1	"darkgreen"	5
"812"	"BASV1245"	"BASV5121"	1	"darkgreen"	5
"813"	"BASV1245"	"FASV810"	1	"darkgreen"	5
"814"	"BASV1282"	"BASV1722"	1	"darkgreen"	5
"815"	"BASV1282"	"BASV2364"	1	"darkgreen"	5
"816"	"BASV1282"	"BASV2861"	1	"darkgreen"	5
"817"	"BASV1282"	"BASV6245"	1	"darkgreen"	5
"818"	"BASV1282"	"FASV135"	1	"darkgreen"	5
"819"	"BASV1282"	"FASV277"	1	"darkgreen"	5
"820"	"BASV1292"	"BASV2290"	1	"darkgreen"	5
"821"	"BASV1292"	"FASV144"	1	"darkgreen"	5
"822"	"BASV1340"	"BASV1891"	1	"darkgreen"	5
"823"	"BASV1340"	"BASV3640"	1	"darkgreen"	5
"824"	"BASV1340"	"BASV4489"	1	"darkgreen"	5
"825"	"BASV1340"	"BASV5657"	1	"darkgreen"	5
"826"	"BASV1340"	"BASV7235"	1	"darkgreen"	5
"827"	"BASV1340"	"BASV7872"	1	"darkgreen"	5
"828"	"BASV1340"	"BASV8315"	1	"darkgreen"	5
"829"	"BASV1362"	"BASV1823"	1	"darkgreen"	5
"830"	"BASV1362"	"BASV2005"	1	"darkgreen"	5
"831"	"BASV1362"	"BASV3471"	1	"darkgreen"	5
"832"	"BASV1362"	"FASV3"	1	"darkred"	5
"833"	"BASV1362"	"FASV35"	1	"darkgreen"	5
"834"	"BASV1364"	"BASV1435"	1	"darkgreen"	5
"835"	"BASV1364"	"BASV1612"	1	"darkgreen"	5
"836"	"BASV1364"	"BASV2861"	1	"darkgreen"	5
"837"	"BASV1364"	"BASV3020"	1	"darkgreen"	5
"838"	"BASV1364"	"BASV3490"	1	"darkgreen"	5
"839"	"BASV1364"	"BASV8807"	1	"darkgreen"	5
"840"	"BASV1364"	"FASV131"	1	"darkgreen"	5
"841"	"BASV1364"	"FASV656"	1	"darkgreen"	5
"842"	"BASV1435"	"BASV1538"	1	"darkgreen"	5
"843"	"BASV1435"	"BASV2198"	1	"darkgreen"	5
"844"	"BASV1435"	"BASV2264"	1	"darkgreen"	5
"845"	"BASV1435"	"FASV501"	1	"darkgreen"	5
"846"	"BASV1457"	"BASV1510"	1	"darkgreen"	5
"847"	"BASV1457"	"BASV3020"	1	"darkgreen"	5
"848"	"BASV1457"	"BASV4800"	1	"darkgreen"	5
"849"	"BASV1457"	"FASV30"	1	"darkgreen"	5
"850"	"BASV1457"	"FASV69"	1	"darkgreen"	5
"851"	"BASV1457"	"FASV121"	1	"darkgreen"	5
"852"	"BASV1457"	"FASV131"	1	"darkgreen"	5
"853"	"BASV1457"	"FASV587"	1	"darkgreen"	5
"854"	"BASV1498"	"BASV1573"	1	"darkgreen"	5
"855"	"BASV1498"	"BASV1998"	1	"darkgreen"	5
"856"	"BASV1498"	"BASV4637"	1	"darkgreen"	5
"857"	"BASV1498"	"BASV4683"	1	"darkgreen"	5
"858"	"BASV1498"	"BASV6737"	1	"darkgreen"	5
"859"	"BASV1498"	"BASV13784"	1	"darkgreen"	5
"860"	"BASV1498"	"FASV122"	1	"darkgreen"	5
"861"	"BASV1498"	"FASV245"	1	"darkgreen"	5
"862"	"BASV1510"	"BASV1736"	1	"darkgreen"	5
"863"	"BASV1510"	"BASV1839"	1	"darkgreen"	5
"864"	"BASV1510"	"BASV5121"	1	"darkgreen"	5
"865"	"BASV1510"	"FASV149"	1	"darkgreen"	5
"866"	"BASV1510"	"FASV171"	1	"darkgreen"	5
"867"	"BASV1510"	"FASV267"	1	"darkgreen"	5
"868"	"BASV1510"	"FASV501"	1	"darkgreen"	5
"869"	"BASV1510"	"FASV810"	1	"darkgreen"	5
"870"	"BASV1538"	"BASV2306"	1	"darkgreen"	5
"871"	"BASV1538"	"BASV2773"	1	"darkgreen"	5
"872"	"BASV1538"	"BASV3468"	1	"darkgreen"	5
"873"	"BASV1538"	"BASV4519"	1	"darkgreen"	5
"874"	"BASV1538"	"BASV6187"	1	"darkgreen"	5
"875"	"BASV1538"	"FASV523"	1	"darkgreen"	5
"876"	"BASV1563"	"BASV3135"	1	"darkgreen"	5
"877"	"BASV1563"	"BASV4659"	1	"darkgreen"	5
"878"	"BASV1563"	"BASV5015"	1	"darkgreen"	5
"879"	"BASV1563"	"BASV5058"	1	"darkgreen"	5
"880"	"BASV1563"	"BASV5329"	1	"darkgreen"	5
"881"	"BASV1563"	"BASV6889"	1	"darkgreen"	5
"882"	"BASV1563"	"BASV7379"	1	"darkgreen"	5
"883"	"BASV1573"	"BASV1722"	1	"darkgreen"	5
"884"	"BASV1573"	"BASV2984"	1	"darkgreen"	5
"885"	"BASV1573"	"BASV3385"	1	"darkgreen"	5
"886"	"BASV1573"	"BASV5863"	1	"darkgreen"	5
"887"	"BASV1573"	"BASV6737"	1	"darkgreen"	5
"888"	"BASV1573"	"FASV1107"	1	"darkgreen"	5
"889"	"BASV1592"	"BASV1785"	1	"darkgreen"	5
"890"	"BASV1592"	"BASV2912"	1	"darkgreen"	5
"891"	"BASV1592"	"BASV3377"	1	"darkgreen"	5
"892"	"BASV1592"	"BASV5371"	1	"darkgreen"	5
"893"	"BASV1592"	"FASV30"	1	"darkred"	5
"894"	"BASV1592"	"FASV36"	1	"darkgreen"	5
"895"	"BASV1592"	"FASV37"	1	"darkgreen"	5
"896"	"BASV1592"	"FASV211"	1	"darkgreen"	5
"897"	"BASV1592"	"FASV215"	1	"darkgreen"	5
"898"	"BASV1592"	"FASV309"	1	"darkgreen"	5
"899"	"BASV1592"	"FASV390"	1	"darkgreen"	5
"900"	"BASV1592"	"FASV540"	1	"darkgreen"	5
"901"	"BASV1610"	"BASV2005"	1	"darkgreen"	5
"902"	"BASV1610"	"BASV2534"	1	"darkgreen"	5
"903"	"BASV1610"	"BASV2697"	1	"darkgreen"	5
"904"	"BASV1610"	"BASV6531"	1	"darkgreen"	5
