	m1cmr2	m1cmr3	m1cmt2	m1cmt3	m1rmr2	m1rmr3	m1rmt2	m2cmr2	m2cmr3	m2cmt2	m2rmr2	m2rmr3	m2rmt2	m2rmt3	m3cmr2	m3cmr3	m3cmt2	m3cmt3	m3rmr2	m3rmr3	m3rmt3	m4rmr2	m4rmr3	m4rmt2	m4rmt3	p1cmb1	p1cmb2	p1cmb3	p1rmb1	p1rmb2	p1rmb3	p2cmb1	p2cmb2	p2cmb3	p2rmb1	p2rmb2	p2rmb3	p3cmb1	p3cmb2	p3cmb3	p3rmb1	p3rmb2	p3rmb3	p4rmb1	p4rmb2	p4rmb3	q1cmr2	q1cmr3	q1cmt2	q1cmt3	q1rmr2	q1rmr3	q1rmt2	q1rmt3	q2cmr2	q2cmr3	q2cmt2	q2cmt3	q2rmr2	q2rmr3	q2rmt2	q2rmt3	q3cmr2	q3cmr3	q3cmt2	q3rmr2	q3rmr3	q3rmt2	q3rmt3	q4rmr2	q4rmr3	q4rmt3	s1cmr2	s1cmr3	s1cmt2	s1cmt3	s1rmr2	s1rmr3	s1rmt3	s2cmr2	s2cmr3	s2cmt2	s2cmt3	s2rmr2	s2rmr3	s2rmt2	s2rmt3	s3cmr2	s3cmr3	s3cmt3	s3rmr2	s3rmr3	s3rmt3
FASV502	0	0.000140679953107	0	0	0.000137494843943	0	0	9.39E-05	0	0	0.000789473684211	0.000191473066122	0	0	0.000335816338991	1.64E-05	0	0	0.000158763759526	0	0	7.53E-05	0.000221827861579	0	0	0.000764954867663	0.000455120101138	0.000273653964562	0.000268096514745	7.12E-05	0.001596624280094	0.000281551347927	0.000341980555963	0.000496223190164	0.000269541778976	0	4.29E-05	0.000362154821186	0.00037008100662	0.000734430082256	0.00012280989029	0.000174459176553	0.000174367916303	0.000418235048097	0.000403750392535	9.51E-05	0.000328569081649	0	0	0.000292056074766	8.47E-05	3.58E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0.000151515151515	3.02E-05	0	9.88E-05	8.17E-05	0	0	0	0	0	0	0	0	8.36E-05	0	0	0	0	0.00017040129505	0	0	0	0	0	0	0	0	0	0	8.55E-05	0
FASV503	0.000149170240537	0	0	0	0	0	0	0.003687003898361	0.001753401599102	0.000214684413912	0	0	0	0	0.000427402613262	0.000131053010943	0	0.000160487883165	0.000105842506351	0	0	0	0	0	0	0.000101993982355	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	3.67E-05	0	0	0	0	0	0	0.000985707244948	0.000326610598514	0	0	0	0	0	0	0.000668449197861	0.000744450460206	0.000435161009574	0	0	0	0	0	0.005909090909091	0	0	0	0	0	0.000223763705527	0	0	0	0.000311397135146	8.43E-05	0	0	0	0	0	0.001410011078658	0.00017040129505	0	0	0	0	0	0	0.003793946547509	0.000209304538103	0	0	0	0
FASV504	0	0	0	0	0.000137494843943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264606265876	0	0	0	0	0	0	0	0	0	0.000201072386059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000766661190515	0	0	0	0.014141157542656	0	0.001620570440795	0	0	0	0	0	0.001666777785186	0.000125203455615	0	0	0	0	0	9.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11E-05	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0	6.70E-05	0	5.70E-05	0	0	0	0	4.94E-05	0	9.05E-05	4.11E-05	0.000110164512338	4.09E-05	0	0.000174367916303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0	0	0	0	0	0	0	3.55E-05	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	4.27E-05	0
FASV506	0	0	0	0	0	0	0	0	0	0	0	3.19E-05	0	0	0	0	0	0	0	0	0	7.53E-05	0	0	0	5.10E-05	0	0	0	0	0	0	0	5.51E-05	0	0	0	9.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79E-05	0	0	0	0	0	0	0.001200080005334	0	0.00064296867824	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	0	0.000284020307452	0	0	0	0	0	0	0	0.000221631205674	0	0	0.000168619846556	3.81E-05	0	0.000355008579374	0	0
FASV507	0	0	0	0	0.00123745359549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70E-05	0	0	5.51E-05	0	0	0	0	0	0	8.19E-05	0	0	0	0	0	0.001149991785773	0	0	0	0	7.16E-05	0	0	5.14E-05	0	0	0	6.67E-05	0	0	0	0	6.03E-05	0.006172839506173	0	4.09E-05	0.000140134529148	0	0.000277238702523	0.000103437575423	0	5.19E-05	0	0.000130890052356	0	7.10E-05	0.000402171727328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV508	0	0	0	0	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0	0.000152990973533	0	0	0	0	0	0	0	0.000110271820036	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	0	0	0	4.23E-05	0	0	0.000362187613184	0	0	0	0	0	0	0	0	0.000151515151515	0	0.006172839506173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV509	0.000111877680403	0	0	0	0.000274989687887	0.001394144592711	0	4.70E-05	0.000140272127928	0.002898239587806	0.002631578947368	3.19E-05	0	0	0	4.91E-05	0	0	0.000846740050804	0.000135214314689	0	7.53E-05	0.000221827861579	0	0.000107365256603	5.10E-05	0	0	0	0	0.000114044591435	0	4.89E-05	0	0	0.000148228667424	0	0	0	3.67E-05	4.09E-05	0	0.000174367916303	0	0	0	0	0.000163305299257	0	0.00321261682243	0	0.000375852379504	0	0	0.00041135335253	0.000135354629128	0	0	0	0.000375610366846	0	0	0.000151515151515	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	8.36E-05	0	0.000603257590991	0.002592016588906	0.000100715077047	0	0	0	0.000264410364886	0	0	0	0.000337239693112	1.90E-05	0	0	0.000213702611446	0
FASV510	0	9.38E-05	0	0	0	0.000199163513244	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135354629128	0	0.00012396181976	6.67E-05	0	0	0	0.000151515151515	0	0	0	0	0	0	0.000138619351261	0	0	0.000311397135146	0	0	0	0.000532538076472	0.000201085863664	0	0.001913586463894	0	0	0	0.000528820729773	0	0	0	0.00042154961639	0	0	0.002011715283119	0	0
FASV511	0.000111877680403	0.000140679953107	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	6.11E-05	0.000147434637311	0	0	0	0	0	0	0	0	0	0.000101993982355	0.000960809102402	0.001847164260792	6.70E-05	0.002064791740833	0	7.04E-05	0.000244271825688	5.51E-05	0	0.001136419783586	0	0	0.000287840782927	0.000514101057579	0	0	0	2.79E-05	0	3.17E-05	0	8.17E-05	0	0	0	0	0	0	0	0.000135354629128	0	0	6.67E-05	0	0	0	0.000454545454545	0	0	0	0	0	0	0	0	0	0.000259497612622	4.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	3.81E-05	0.000132432790359	0	0	0
FASV512	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV514	0.000820436322954	0.000140679953107	0.004784688995215	0.00154423119347	0	0	0	2.35E-05	0.000140272127928	0	0	0	0	0	0	0	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-05	0	0	0	0	0	0	0	3.49E-05	0	0	0	0	0.000328569081649	0.011757981546501	0.003067484662577	0.048189252336449	0	0	0	0	0	0	0	0.00012396181976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001138327922762	0	0.002005347593583	0	0.000201085863664	0	0	0.000596404532674	0	0.00087355317755	0	0.000221631205674	0	0.000551832873473	0	0	0.000132432790359	0	4.27E-05	0
FASV515	0.000111877680403	4.69E-05	0.000478468899522	0	0.00082496906366	0.000398327026489	0	0.000187872810108	7.01E-05	0	0	0.000223385243809	0	0	0.000335816338991	1.64E-05	0.000310607237149	0	0.000211685012701	0	0	7.53E-05	0	8.84E-05	0	0	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438092108866	0.000163305299257	0.000613496932515	0	0.000889114695796	0.00019687505593	0.001404494382022	0	0.000308515014397	0	0.000870322019147	0	0	0	0	0	0.000151515151515	9.05E-05	0	0	0	0	0	0.000346548378154	3.45E-05	0	0	0	0	0	0	0	0	0.000100715077047	0	0	0	0	0	0	0	8.43E-05	1.90E-05	0	0	4.27E-05	0
FASV516	0.000149170240537	9.38E-05	0.000478468899522	0.00110302228105	0.000137494843943	0	0.001814411612234	0.000187872810108	0.000140272127928	0.001288106483469	0.000789473684211	0.000127648710748	0.001693480101609	0.001849568434032	0.000183172548541	3.28E-05	0.000621214474297	0.000641951532659	0	0	0.000439146800502	7.53E-05	0	0.000706963591375	0.000214730513206	0	0	0	0	0	5.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613496932515	0.001460280373832	0.000211693975189	5.37E-05	0.00118841832325	0	5.14E-05	0.000338386572821	0.000870322019147	0.000619809098798	0	0	0.0009185266832	0.000612976235383	0	3.02E-05	0	9.88E-05	4.09E-05	0.00210201793722	0.000671291116581	0	6.90E-05	0	5.19E-05	0	0	0.000501336898396	7.10E-05	0	0.000604803870745	0.000201430154094	0	0	0.001310329766325	0	0	0.001106868116664	0	8.43E-05	1.90E-05	0	0	4.27E-05	0.000847697089573
FASV518	0.000111877680403	0	0	0	0	0.000398327026489	0	7.05E-05	0.000140272127928	0	0.000526315789474	0.001180750574419	0	0	6.11E-05	0	0	0	5.29E-05	0.000135214314689	0	0	0	0	0	5.10E-05	2.53E-05	0	6.70E-05	0	5.70E-05	0	9.77E-05	0	0	0	0.000858737655646	9.05E-05	0.000164480447387	3.67E-05	0	0	0	8.36E-05	0	6.34E-05	0	0.000244957948885	0	0	0.000169355180152	0.00019687505593	0	0	0	0.000135354629128	0	0	0	0	0	0	0	0	0	4.94E-05	0	0	0	6.93E-05	3.45E-05	0	5.19E-05	0	0	0	0.000106507615294	0.000201085863664	0	0.000201430154094	8.52E-05	0	0	0	0	0	0	8.43E-05	5.71E-05	0	0.000295840482812	0.000170962089157	0
FASV519	0.00026104792094	0	0	0	0	0	0	0.000140904607581	0.000280544255856	0	0	0	0	0	3.05E-05	4.91E-05	0	0.000160487883165	0	0	0	7.53E-05	0.001552795031056	8.84E-05	0	0.000560966902953	0.000151706700379	0.001026202367107	0.000603217158177	0.000711997152011	0.000114044591435	0.000281551347927	0.001514485319263	0.000992446380328	0.000134770889488	0.000988191116162	0.000729927007299	0.000633770937076	0	0.000477379553467	0.001801211724251	0.000593161200279	0.00052310374891	0.001226822807751	0.000628056166166	0.000126839167935	0.000109523027216	0.001469747693313	0	0	0	1.79E-05	0	0	5.14E-05	0.00081212777477	0	0	0	0.000125203455615	0	0	0.000606060606061	0.000150815914095	0	0.002222771054581	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0.000100715077047	8.52E-05	0	0	0	0.000221631205674	0	0	0.000674479386224	0	0	0.000236672386249	0	0
FASV520	0.00026104792094	0.000281359906213	0	0.00044120891242	0	0.000199163513244	0	4.70E-05	0	0	0.000526315789474	0	0	0	0	0.000655265054715	0	0	0.000158763759526	0	0	0.000301159463936	0	0.000176740897844	0.000107365256603	0.000152990973533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49E-05	0	0	0	0	0	8.17E-05	0	0	0.000127016385114	3.58E-05	0.000216076058773	0	0.000565610859729	0.001285868976719	0	0.001363580017355	6.67E-05	0	0	0	0	9.05E-05	0	9.88E-05	0	0.000140134529148	0	6.93E-05	0.000275833534462	0	0	0	0.000130890052356	0.000417780748663	0	0	0	0.000503575385235	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	0	0	0	0	0	0	0	0	0	0	0	2.53E-05	0	0	0	5.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67E-05	0	0	0	0.000151515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV523	0	0	0	0	0	0.000199163513244	0	0.000399229721479	0	0	0.000526315789474	0	0	0	0.000152643790451	3.28E-05	0	0	0.000158763759526	0	0	7.53E-05	0.000221827861579	0	0	0	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0.000110164512338	0	0	0	0	0	0	0.000164284540825	0	0	0	0.000338710360303	3.58E-05	0	0	0.000154257507199	0.000270709258257	0	0	0.00026668444563	0	0	0	0.00030303030303	3.02E-05	0	0.00024697456162	0	0	0	6.93E-05	0	0	5.19E-05	4.22E-05	0	0	0	0.000201085863664	0	0	8.52E-05	0	0	0.000264410364886	0	0	0	0	3.81E-05	0	0.000118336193125	4.27E-05	0
FASV524	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107365256603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09E-05	0	0	0	0.000134583464178	3.17E-05	0.003449975357319	8.17E-05	0	0	0.000465726745417	3.58E-05	0	0	0.000874125874126	0.000473741201949	0	0	0.00026668444563	0	0	0	0.00030303030303	0	0	0.00074092368486	8.17E-05	0	0	0.000138619351261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-05	0
FASV525	0.000298340481074	0.000187573270809	0	0	0.000137494843943	0.000199163513244	0	0.000211356911371	0	0	0	0.000127648710748	0	0	3.05E-05	1.64E-05	0	0	0	0	0	0	0	0	0	0.002702840532409	0.000252844500632	0.000273653964562	0.001139410187668	0.001779992880028	0.000456178365741	0.002252410783417	0.000732815477063	0.000551359100182	0.000943396226415	0.00103760067197	0.000772863890082	0.002625622453599	0.000616801677701	0.000367215041128	0.000327493040773	0.000314026517795	0	0.000418235048097	0.000403750392535	0.000665905631659	0.000383330595258	8.17E-05	0	0	4.23E-05	0.000107386394144	0	0	0.000102838338132	6.77E-05	0	0	0	0.000250406911231	0	0	0	6.03E-05	0	4.94E-05	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0	0.000201430154094	0	0	0	0.000264410364886	0	0	0	0	3.81E-05	0	0	8.55E-05	0
FASV526	0	0	0	0	0.000687474219717	0	0	0.000845427645484	0	0	0	0	0	0	0	0	0	0	0.000105842506351	0	0	0	0	0	0	0	2.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154257507199	0	0	0.00012396181976	0	0	0	0	0.000151515151515	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0
FASV527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94E-05	4.09E-05	0	0	0	0	0	5.19E-05	0	0	0	0.000213015230589	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0.000128221566868	0
FASV528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160487883165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106507615294	0	0	0	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0
FASV529	0.000111877680403	0	0	0	0	0	0	0	0	0	0	0.000127648710748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002570958453311	6.77E-05	0	0	0.000133342222815	0	0	0	0	0	0	9.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295840482812	0	0
FASV530	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-05	0	0	0	4.51E-05	0	0	0	0	0	0.000101993982355	0	6.84E-05	0	0	0	0	0.000146563095413	0.000275679550091	6.74E-05	4.94E-05	0	9.05E-05	0	0.000183607520564	8.19E-05	0	0	5.58E-05	0	0.000126839167935	0	8.17E-05	0	0	0	0	0	0	0	0.000135354629128	0	0	0	0	0	0	0.000151515151515	3.02E-05	0	0	0	0	0	0.000138619351261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV531	0	0.000140679953107	0	0	0	0	0	0	0	0	0	9.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	5.48E-05	0.000408263248142	0	0.002044392523364	0.000127016385114	5.37E-05	0.000108038029386	0	0.000102838338132	0.001827287493232	0	0.000991694558076	0	0.000876424189308	0	4.72E-05	0.001212121212121	0.007420142973487	0	4.94E-05	0.00073541428338	0	0	0.000901025783199	0.000206875150846	0	0	0	0	0	0	0	0	0.000100715077047	0	0.000298195914716	0	0	0	0	0	0.000252929769834	0	0	0	0.000128221566868	0
FASV532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11E-05	1.64E-05	0.000155303618574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146563095413	0	0	0	0	0	0.001521444138328	0.000697708578143	0	0	0	0	0	0	0.000109523027216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000218388294387	0	0	0	0	0	0	0	0	0	0
FASV533	0	0	0	0	0	0	0	0	0	0	0.002368421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48E-05	0	0	0	0.000169355180152	3.58E-05	0	0	5.14E-05	0	0	0	6.67E-05	0	0	0	0	0	0	4.94E-05	0	0	0	0	0	0	0	0	0	0	0.00024851776902	0	0.003801624330396	0	0	0	0	0.000264410364886	0	5.53E-05	0	0	0	0	0	8.55E-05	0
FASV534	0	0	0	0.00022060445621	0	0	0	2.35E-05	0.000140272127928	0	0	0	0	0	0	0	0	0	5.29E-05	0.002343714787939	0.002383939774153	0	0.001330967169476	0	0.000751556796221	0	0	0	0.000871313672922	0	0	7.04E-05	0	0	0	0	0	0.000181077410593	0	0	0	0	0	8.36E-05	0	0	0	0	0	0	0	0.00093068208258	0	0	5.14E-05	0	0	0	0	0.000876424189308	0	0.00103734439834	0.000454545454545	0	0	4.94E-05	0.001797679359372	0	0.002013873349743	0	0.002379064234734	0	0	0.000126480880307	0	0	0	0.000402171727328	0	0.000100715077047	0	0	0	0	0.001994680851064	0	0.001655498620418	0	0	0	5.92E-05	0.001666880369278	0.000847697089573
FASV535	0.000186462800671	9.38E-05	0	0	0	0	0.000259201658891	0	7.01E-05	0	0	0	0	0	3.05E-05	9.83E-05	0	0	0	0	0	0	0	0	0	0.002804834514764	0.000379266750948	0.000273653964562	0	0.000142399430402	5.70E-05	0.002604349968325	0.000439689286238	0.001488669570491	6.74E-05	4.94E-05	0	0.002263467632413	0.001521444138328	0.000403936545241	0	0	0	0	0	6.34E-05	0.000328569081649	0	0	0	0	0	0	0	5.14E-05	0.000338386572821	0	0	0	0	0	0	0.00030303030303	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	3.81E-05	0	0	0	0
FASV536	3.73E-05	4.69E-05	0	0	0.00123745359549	0.000199163513244	0.000777604976672	4.70E-05	0	0	0.000263157894737	0.000159560888435	0	0	0.000244230064721	9.83E-05	0.002640161515763	0	0.000105842506351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-05	0	0	0	0	4.11E-05	0	0	3.49E-05	0	0	0	0	0.000438092108866	0.000489915897771	0	0	0.000550404335493	0.000125284126501	0.000216076058773	0	0.00041135335253	0.000203031943692	0.000435161009574	0	0.002000133342223	0	9.19E-05	0	0.000909090909091	3.02E-05	0	0.000296369473944	0	0.001121076233184	0	0.000346548378154	0	0	0	0	0	0	0	0.000201085863664	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0
FASV538	0.000111877680403	0	0	0	0	0	0	7.05E-05	0	0	0	3.19E-05	0	0.001233045622688	0	0	0	0	0	4.51E-05	0.000501882057716	0	0.001774622892635	0	0.000214730513206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58E-05	0	0	5.14E-05	0	0	0	6.67E-05	0	0	0	0.000454545454545	0	0	9.88E-05	0	0.000280269058296	0.000223763705527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53E-05	0	0	0	0	0	0	0
FASV539	3.73E-05	0	0	0	0	0	0	0	0	0	0	0.009733214194537	0	0	3.05E-05	6.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	0.000110271820036	0.000269541778976	0	4.29E-05	9.05E-05	0	0	8.19E-05	6.98E-05	0.000348735832607	0	0	3.17E-05	0	0.000163305299257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0
FASV540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-05	0	0	0	0	0	0	0	8.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151515151515	0	0	0	8.17E-05	0	0	0	0	0	0.000155698567573	4.22E-05	0.000130890052356	0	0.001952639613732	0.001206515181983	0	0.00100715077047	0	0	0	0.000264410364886	0	0	0	0	0.000152221482257	0	0.000355008579374	0.000128221566868	0
FASV541	3.73E-05	0	0.000478468899522	0	0	0	0	0.000117420506317	7.01E-05	0.000429368827823	0	3.19E-05	0	0	6.11E-05	3.28E-05	0	0	0.002222692633362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	0.000211693975189	0	0.000108038029386	0	0.000102838338132	6.77E-05	0	0	0.000200013334222	0.000250406911231	9.19E-05	0	0	3.02E-05	0	4.94E-05	0	0	0	6.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASV542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53E-05	0	0	0	0	0	0	0	0	0	0	9.77E-05	0	0	0	0	0	0	0	0	0	0.000174367916303	0.000167294019239	0	0	0	0.000244957948885	0	0	0	0	0	0	0	0	0	0	0	0.000250406911231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075407198873919	0	0	0	0	0	0	0	0	0	0	0	0	0.000118336193125	0	0
FASV543	0	0	0	0	0	0	0	0	0.000140272127928	0	0	0	0	0	0	0.003735010811873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005459536090248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61E-05	0	0	0	0
FASV544	0	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174367916303	0	0	0	0	0	0	0	0	1.79E-05	0	0	5.14E-05	0.000473741201949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210801467178	0	0	0.000106507615294	0.001206515181983	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001709620891567	0
FASV548	0	0	0	0	0	0	0	2.35E-05	0	0	0	6.38E-05	0	0	0	0	0	0	0	0.002163429035021	0.001756587202008	0	0.000887311446318	0	0.001503113592441	0	0	0	0.001139410187668	0	0	0	4.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000769602491364	0	0	5.14E-05	0	0	0	0	0.000626017278077	0	0.001320256506979	0	0	0	0	0.002328811897369	0	0.001118818527635	0	0.002344585042927	0	0	0	0	0	0	0.00160868690931	0	0	0	0	0	0	0.002216312056738	0	0.00149783208514	0	0	0	0	0.001666880369278	0.001695394179147
FASV550	3.73E-05	0.001313012895662	0	0.007279947054931	0	0.002589125672177	0	0	0.002454762238743	0	0	6.38E-05	0	0	0	6.55E-05	0	0.000160487883165	0	0	0	0	0	8.84E-05	0.000214730513206	0	0	0	0	0	0	0	0	0.000220543640073	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244957948885	0	0.001752336448598	0	0.000322159182432	0	0	0	0.001827287493232	0	0.002355274575431	0	0	0	0	0	0.000150815914095	0	0	0	0	0.000223763705527	0	0	0	0	0.000632404401535	0	0.00033422459893	0	0.000201085863664	0.00120960774149	0	0.001107608417824	0	0.001747106355099	0	0	0	0	0	3.81E-05	0	0	0	0
FASV551	0	0.000375146541618	0.000956937799043	0.00485329803662	0	0	0	0	0.000561088511713	0	0	0	0	0	0	0.000344014153725	0	0.000802439415824	0	0.000225357191148	0.000125470514429	0	0.000443655723159	0	0.010092334120679	0	0.000505689001264	0.00157351029623	0	0	0	0.000140775673964	0.001123650398163	0.000496223190164	0	0	0	0.000181077410593	4.11E-05	0.000624265569918	0	0	0	0	0	3.17E-05	0	0.000163305299257	0	0.000584112149533	0	0	0	0	5.14E-05	0.000135354629128	0	0.000495847279038	0	0	0	0	0	0.000422284559467	0	0	0	0	0.000671291116581	0	0	0	0	4.22E-05	0.000130890052356	0.00192179144385	0	0	8.64E-05	0	0.000766805827724	0	0.01528718060712	0	0	0	0	0	3.81E-05	0	0	0	0
FASV552	0.000111877680403	4.69E-05	0.000956937799043	0	0.000137494843943	0	0	0.000657554835376	0.000210408191892	0.000644053241735	0.000263157894737	0	0.006773920406435	0	0.000183172548541	1.64E-05	0.003416679608635	0.00032097576633	0	0	0	0	0	0	0.000966287309427	0.000152990973533	0	0	0	0	0	0	0	0	0	0.001531696230051	0	0	0	0	0	0	0	8.36E-05	0	0.001268391679351	0.000109523027216	8.17E-05	0	0	0	0	0	0	5.14E-05	0	0.001305483028721	0.000371885459279	0	0	0	0	0.000151515151515	3.02E-05	0	0	0	0	0	0	0	0.004065040650407	0.000155698567573	0.000716724988406	0.000392670157068	0.011864973262032	0	0	0	0.000201430154094	8.52E-05	0.000149097957358	0.00087355317755	0	0	0	0	8.43E-05	9.51E-05	0.002913521387896	0.000710017158748	0	0
