"q1cmr2"	"q1cmr3"	"q1cmt2"	"q1cmt3"	"q1rmr2"	"q1rmr3"	"q1rmt2"	"q1rmt3"	"q2cmr2"	"q2cmr3"	"q2cmt2"	"q2cmt3"	"q2rmr2"	"q2rmr3"	"q2rmt2"	"q2rmt3"	"q3cmr2"	"q3cmr3"	"q3cmt2"	"q3cmt3"	"q3rmr2"	"q3rmr3"	"q3rmt2"	"q3rmt3"	"q4rmr2"	"q4rmr3"	"q4rmt2"	"q4rmt3"
"FASV82"	0.014347516565358	0.004000979831796	0	0	0.004953639019434	0.002219318812306	0	0.000362187613184	0.007661456190868	0.004805089334055	0	0.001239618197595	0.003066871124742	0.001752848378615	0.00238816937632	4.72e-05	0.003636363636364	0.000603263656381	0	0	0.004050382810571	0.001920248406602	0.000560538116592	0.000447527411054	0.00485167729415	0.000724063027963	0	0
"FASV84"	0.003395252330102	0.001224789744427	0	0	0.002243878546933	0.003239500894887	0.003025064822817	0	0.000925525874126	0.000676795831077	0	0.000371885459279	0.002133562230815	0.001252034556154	0.00018370533664	4.72e-05	0.001212121212121	0.003137007830362	0	0	0.00370463368733	0.000326850792613	0.003223094170404	0	0.006653709509288	0.002103230700272	0	0
"FASV99"	0.003997590493401	0.001469747693313	0.000613496932515	0	0.017443544760574	0.003400569147889	0.000108038029386	0.001086562839551	0.003393665158371	0.000270709258257	0	0.000495847279038	0.001733448896594	0.000375610366846	9.19e-05	0	0.001818181818182	0.000512810925105	0	0	0.001037293158805	0	0	0	0.03188245079013	0.000965438178809	0	0
"FASV100"	0	0	0	0	0.000762020720606	0.001968755094591	0	0	5.14e-05	0.000812173145642	0.000435161009574	0.000247923639519	0.001666835562371	0.004507324402153	0	0	0	3.02e-05	0	0	0.002222776142257	0.000531263490767	0	0	0.001594112863876	0.001137834137848	0	0
"FASV102"	0.001423837840203	0.012084781546501	0.003067484662577	0.058703271028037	0.001227708670985	0.012850612650118	0.019770959377701	0.012676566461428	0.000411295845331	0.002977915268002	0.003046127067016	0.055658857072024	0.00046678444563	0.009640666082384	0.00128598468816	0.045737645454545	0.00121212121212	0.001086100473562	0	0	0.008792319832056	0.006782215852265	0.072869955156951	0.057507272320432	6.93e-05	0.001517230096886	0	0.02439024390244
"FASV104"	0.023876135392363	0.0003268	0.031901840490796	0.000584112149532	0.004445424323638	0.002416225615235	0.004861711322385	0.000362187613184	0.001593936733854	0.000947618516513	0.001305483028721	0.000495847279039	0.006067157803854	0.003255289846001	0.007623960797281	0.000471512108638	0.011363636363636	0.00117652185021	0	0	0.000444569473944	0	0.002522421524664	0.000447527411054	0.00110893545883	0.000241354342654	0	0
"FASV108"	0.000273807568041	0.000489915897771	0	0	0.00321774842288	0.000733813829578	0.03014261019879	0	0	0.00764753654575	0.000435161009574	0.000247923639519	0.000933395559704	0.002128458745461	0.00027555800496	0.000377216144851	0.002575757575757	0.00033179501101	0	0	0.000444554210916	4.09e-05	0.001961883408072	0	0.001594112863876	0.001689501206772	0	0
"FASV111"	0	0.201927002531232	0	0.002044392523364	0	0.002237239221091	0	0	0	0.005278830536004	0	0	0	0.036183798672844	0	0	0	0.000211179096914	0	0	0	4.09e-05	0.000140134529148	0	0	6.9e-05	0	0
"FASV113"	0.000328569081649	0.000244957948885	0	0	0.000296371565265	0.000894893420794	0	0.00796812749004	0.0001028	0	0.000870322019147	0.000247923639519	0	0	0	0	0.001212121212121	0.001417669592495	0	0	0.0001976	0	0	0.000447527411054	0.000138619351261	0.001137813329656	0	0
"FASV118"	0.006900104660205	0.002694584788111	0	0	0.000296216385114	0.000572750111861	0.000108038029386	0.000362187613184	0.001491136733854	0.002977801840823	0	0.00012396181976	0.000266742222815	0.000375610366846	0	0	0.004545454545454	0.000241379096914	0	0	0.001679437194369	4.09e-05	0	0	0.000623758053784	0.000275875150846	0	0
"FASV121"	0	0.000163305299257	0	0.001168224299065	8.47e-05	0.000178977323573	0.001080380293863	0.000362187613184	0.000102838338132	0.022942632322686	0.000435161009574	0.000743770918557	0.000733382225482	0.000125203455615	0.00293928538624	0.000943040362127	0.000454545454545	6.03e-05	0	0	0.000642133860212	0.003963109511358	0	0	6.93e-05	0.000137916767231	0	0
"FASV122"	0	0	0	0	0	1.79e-05	0	0	5.14e-05	6.77e-05	0	0.00012396181976	0	0	0	0	0.001060606060605	0.000542947742286	0	0	0.0015806728081	0.000286081745383	0.00280269058296	0.000671291116581	0	0	0	0.01219512195122
"FASV125"	0.000273846054432	0.001061531795542	0	0	0.001566463851137	0.002219341488734	0	0.000362187613184	0.007507179514603	0.001353546291282	0.000870322019148	0	0.000866811114075	0	0	0	0.00151515151515	0.000181052731276	0	0	0.000642154210916	0.000286025396307	0.000280269058296	0.000671291116581	6.93e-05	3.45e-05	0	0
"FASV129"	0.001478637840206	0.000326610598514	0	0	0.000296393975189	0.000805400223721	0	0.000362187613184	0.000925545043192	0.001015159718463	0	0	0.000733440002667	0.000500813822462	0	0	0.001666666666667	0.000512747742286	0	0	0.000444559298592	0.0001226	0	0	0.001316883836984	0.000241395959039	0	0
"FASV131"	0.000438092108865	0.00114318444517	0	0	0.000550287950379	7.16e-05	0.000108038029386	0.000362187613184	0.000308476676264	0.002436406009746	0	0	0.000133342222815	0.000375610366846	0	0	0.001363636363636	6.04e-05	0	0	0.000444564386268	8.17e-05	0	0	0.000346548378153	0.0001725	0	0
"FASV132"	0.0001096	0.0001634	0	0	0.001566557826326	0	0	0	5.14e-05	0.001827332864103	0	0	0.000200013334222	0	9.19e-05	0	0.00060606060606	0	0	0	9.88e-05	0	0.000140134529148	0	0.000277229026892	3.45e-05	0	0
"FASV134"	0.00060237664969	0.000326610598514	0	0	8.47e-05	0.000179	0.000108038029386	0	0.002056766762648	0.000609118516513	0	0.00012396181976	0.000533397779852	0	0	0	0.00030303030303	0.002020970066057	0	0	0.000345779649296	0.00024516904723	0	0	0.000346529026892	0.000137937575423	0	0
"FASV135"	0.0001644	0.0002451	0	0	8.46e-05	0.0001432	0.000108038029386	0	0.000257076676265	6.77e-05	0	0	0.000133342222815	0	0	0	0.001212121212121	0.0002413	0	0	9.88e-05	8.18e-05	0	0	0	3.45e-05	0	0
"FASV137"	0.004161913520618	0.000326657948885	0.004907975460123	0	0.008721791777807	0.002040341488733	0.019987035436474	0	0.001079802550391	0.000812127774769	0.002610966057442	0.000991694558076	0.00260017334489	0.000626017278076	0.0027555800496	0	0.002727272727273	0.000542974107924	0	0	0.001333662632749	4.09e-05	0.001681614349776	0.000223763705527	0.005544774050457	0.0004827294935	0	0
"FASV138"	0.000219123027216	0.000245005299257	0	0	0	0.0001969	0	0.000362187613184	0.000514191690662	0.000947550460206	0	0.000247923639519	0	0.000125203455615	0	0	0.002424242424243	0.000844653204838	0	0	9.88e-05	8.18e-05	0	0	6.93e-05	0.000138	0	0
"FASV142"	5.48e-05	0	0	0	8.47e-05	0.000107386394144	0	0.000362187613184	0.000102838338132	0.000203031943692	0	0	0	0	0	0	0.00060606060606	0	0	0	0	4.09e-05	0	0	0	0.000137937575423	0	0
"FASV144"	0.000383369081648	0.001714752992569	0	0	0.000127	0.0001432	0.000108038029386	0	0.000257057507199	0.000338454629128	0.000435161009574	0	0.0001334	0.000500813822461	0	0	0.001212121212121	0.000814410925105	0	0	0.000247	0.0002452	0.000140134529148	0	0.000346519351261	0.0001035	0	0
"FASV146"	0	8.17e-05	0	0.000292056074766	8.46e-05	0	0	0.001086562839551	5.14e-05	0	0	0.00012396181976	0	0	0	0	0	0	0	0	4.94e-05	4.09e-05	0	0	0	0	0	0
"FASV147"	0.000219084540825	0	0	0	0.000254055180152	0.0001074	0.000108038029386	0	5.14e-05	0	0.000870322019147	0	6.67e-05	0.000375610366846	9.19e-05	0	0	0	0	0	0.000395169473944	0.0001227	0	0.000447527411054	0	0	0	0.008130081300814
"FASV149"	0.000383330595258	0	0	0	0	7.16e-05	0	0	5.14e-05	6.77e-05	0.000435161009574	0	0.000133342222815	0	0	0	0.000151515151515	0	0	0	0.000889108421832	0	0.000140134529148	0	0	0.000137916767231	0	0
"FASV151"	0.001259514812989	0.001714705642198	0	0	0.000211655180152	3.58e-05	0.000108038029386	0	0.000617030028795	0.001691932864104	0	0	0.000133342222815	0.000125203455615	0	0	0.00030303030303	6.03e-05	0	0	0.00049394912324	0.00024513809446	0	0	0.000346548378154	0	0	0
"FASV156"	0	0	0	0	0.001820529391592	0	0.00118841832325	0.000362187613184	0	0.000473741201949	0.000435161009574	0.000867732738317	0.000733440002667	0.002754476023538	0.00229636403968	0.003159233195021	0.00060606060606	0	0	0	0.001926401580637	8.18e-05	0.000420403587444	0	6.93e-05	0.00089654221977	0	0
"FASV160"	0.001478599353814	0.001959710941455	0	0	8.46e-05	0.000536943308933	0	0	0.002159585931714	0.002098019436924	0	0	6.67e-05	0.000250406911231	0	0	0.003484848484847	0.000904879570476	0.006172839506173	0	0.001926416843665	0.000694645236149	0	0	6.93e-05	6.9e-05	0	0
"FASV163"	0	0	0	0	4.23e-05	0	0	0.000362187613184	0	0.000203031943692	0.000870322019147	0	0	0	0	0	0	3.02e-05	0	0	4.94e-05	0	0	0	0	3.45e-05	0	0
"FASV167"	0.003066644762061	0.000163305299257	0	0	0.000211716385114	0.003579557809676	0	0.001086562839551	0.0001028	0.0002031	0.000435161009574	0	0.000733411114074	0.00025040691123	0	0	0.001060606060605	0.000633400473562	0	0	4.94e-05	0.0001634	0	0	0.000346548378154	0.00089654221977	0	0
"FASV171"	0.004764328656701	0.000816526496285	0.003680981595092	0	0.002921399267539	0.001807691376872	0.000324114088159	0	0.002416700946113	0.003993006930157	0	0.00012396181976	0.009867382265484	0.00350569675723	0.00303123271792	0	0.012272727272727	0.004313345594667	0	0	0.008495935095084	0.00110315237784	0.000280269058296	0.000223763705527	0.011228157776545	0.001241271713271	0	0
"FASV173"	0.0002192	0.000653268547399	0.000613496932515	0	0.0001693	0.000536947844218	0	0.000362187613184	0.000102838338132	0.000473786572821	0	0	0	0.000375610366845	0	0	0.000151515151515	0.000331742279733	0	0	9.88e-05	0.00028603809446	0	0	0.000277229026892	0.000138	0	0
"FASV185"	0.000109523027216	0	0	0	8.46e-05	0	0	0	5.14e-05	0	0	0.00024792363952	6.67e-05	0.000125203455615	0.00036741067328	0	0.000757575757575	3.02e-05	0	0	0.00098789824648	8.18e-05	0	0	0.000693096756307	0.000138	0	0
"FASV187"	0.01549750835113	0.000163305299257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001818181818181	0.001357380044038	0	0	0.009977772289454	4.09e-05	0.000140134529148	0.000223763705527	0.000277229026892	0	0	0
"FASV190"	0.000438130595257	0.013717692487956	0	0.000584112149532	4.23e-05	0.002559387065309	0	0.000724375226367	0.001336821719457	0.006903108770979	0.000435161009574	0.000247923639519	0.000133342222815	0.005759358958307	0	0.001697568615617	0.001212121212121	0.000965258667391	0	0	0.003111899827118	0.003431920624286	0	0.000447527411054	0.0001386	0.004861607661276	0	0
"FASV192"	0.000273846054432	0.000245005299257	0	0	0	0	0	0	0.000257076676265	0.000406063887385	0	0	0	0.000125203455615	0	0	0	3.02e-05	0	0	0	0	0	0	0	0	0	0
"FASV195"	0	0.002041316240712	0	0.016939252336449	8.46e-05	0.001789784573945	0	0	0.003342245989305	0.000609118516513	0	0.000619809098798	0	0.000500813822461	0	0	0.000454545454545	0.000331795011009	0	0	4.94e-05	4.09e-05	0.000140134529148	0	6.93e-05	0	0	0
"FASV197"	0.00065717664969	0.000653221197027	0	0	0.000677387950379	0.001020197956079	0	0	0.000308476676265	0.000473763887385	0	0	0.000266742222815	0.000876424189307	0	0	0.002575757575756	0.000452458193828	0	0	0.003754038775005	0.00028606904723	0.000140134529148	0	0.000693087080676	0.0001035	0	0
"FASV198"	0.000328607568041	0.000245005299257	0	0	8.46e-05	1.79e-05	0.000108038029386	0.000362187613184	0.000514191690662	6.77e-05	0	0.00012396181976	0	0	0	0	0.00030303030303	6.03e-05	0.006172839506173	0	4.94e-05	0	0	0	6.93e-05	3.45e-05	0	0
"FASV199"	5.48e-05	8.17e-05	0	0	0.000465726745417	3.58e-05	0	0	0.000154257507199	0.000270709258257	0	0	6.67e-05	0.000125203455615	0.00018370533664	0	0.00030303030303	3.02e-05	0	0	0.0001482	0.00020426904723	0	0	6.93e-05	0	0	0
"FASV201"	0.0001644	0.001224931795541	0	0	8.46e-05	0	0.000108038029386	0	0.000257095845331	0.000203054629128	0	0	0.0001334	0	0	0	0.003030303030302	0.0002112	0	0	0	4.09e-05	0	0	0.000138619351261	0	0	0
"FASV203"	0.0001096	0	0	0	0.000127016385114	0.000590634238362	0	0	0.003136569313039	6.77e-05	0	0.00012396181976	0	0.003380493301615	0	0	0	0.000482647742286	0	0	0.000148184736972	0.00016346904723	0.000280269058296	0	0.000554467729415	0.000517208685309	0	0
"FASV206"	0.013033278725152	0.000408310598514	0	0	0.001778229391591	0.001378127659156	0	0	0.009152612093789	0.001556600920412	0	0.00012396181976	0.004733706687113	0.001252034556153	0	0	0.002272727272728	0.004856272433867	0.006172839506173	0	0.019066436157076	0.001879392057525	0	0	0.013307448045467	3.45e-05	0	0
"FASV211"	0	0	0	0	0	1.79e-05	0.000108038029386	0	5.14e-05	0	0	0	0.000133342222815	0	0	0	0	0	0	0	4.94e-05	0	0	0.000223763705527	0.000485167729415	3.45e-05	0	0
"FASV215"	0.003997667466185	0.000408357948885	0	0	0.001016198310682	0.000483270520645	0	0	0.002622358453309	0.000541441201949	0	0	0.001133437782519	0.000375610366846	0.11417286672178	0	0.001060606060606	0.0001206	0	0	0.000938513509508	0.001675072217682	0.000840807174888	0.000223763705527	0.000554467729415	0.000241416767231	0	0
"FASV226"	0	0	0.000613496932515	0	8.46e-05	0	0	0.000362187613184	0	0.000203054629128	0	0	6.67e-05	0	0	0	0.000151515151515	0	0	0	0	4.09e-05	0	0	0	0	0	0
"FASV230"	0.000109523027216	0	0	0	4.23e-05	0	0	0	0.000308515014397	0.000406063887385	0	0.00012396181976	6.67e-05	0	0	0	0.000151515151515	0	0	0	0	4.09e-05	0	0	0.000207929026892	0	0	0
"FASV245"	0.000219046054432	0	0	0	0	3.58e-05	0	0	5.14e-05	0.000135354629128	0	0	0	0.000125203455615	0	0	0	6.04e-05	0	0	0.00024697456162	0	0	0.000223763705527	0.000138619351261	0	0	0
"FASV247"	0.001149991785772	0.003021195386625	0	0	0.002159239751895	0.00246989613588	0	0	0.001645394241052	0.002639437953437	0.000870322019147	0	0.000933395559704	0.002504069112307	0.00018370533664	0	0.00030303030303	0.000301668645371	0.006172839506173	0	0.000444554210916	0.000776257934303	0	0	0.000623787080676	0.000482729493501	0	0
"FASV250"	0.00076677664969	0.000571663248142	0	0	0.000508010360304	0	0	0	0.000462753352529	0.000812173145641	0	0	0.00040008444563	0.000125203455615	0	0	0.000454545454545	0	0.006172839506173	0	0.002469755791553	0.0001635	0	0	0.003326845079013	0	0	0
"FASV252"	0.001040468758556	0.000898226496285	0	0	0.000380971565265	0	0	0	0.000668410859729	0.00169195554954	0	0.00012396181976	0.000400055557037	0	0	0	0.000454545454545	3.02e-05	0	0	0.0001976	0.000245181745383	0	0	0.000901016107568	3.45e-05	0	0
"FASV253"	5.48e-05	0	0	0	0	3.58e-05	0	0	0	0.0001354	0	0	0	0.000125203455615	0	0	0	3.02e-05	0	0	4.94e-05	0	0	0	6.93e-05	0	0	0
"FASV257"	5.48e-05	0.000163305299257	0	0	8.46e-05	3.58e-05	0	0	0.000154238338132	0.000135354629128	0	0	6.67e-05	0.001001627644922	0	0	0.001060606060606	0.0001509	0	0	0	0	0	0	6.93e-05	0	0	0
"FASV267"	0.000109523027216	0.000653315897771	0	0	4.23e-05	1.79e-05	0.000108038029386	0	0.000205676676265	0.0001354	0	0	0	0.000125203455615	0	0	0	9.05e-05	0	0	9.88e-05	0	0	0	6.93e-05	0	0	0
"FASV276"	0.000821422704124	0.00114318444517	0	0	8.47e-05	0.000143186394144	0	0	0.001182640888523	0.001285868976719	0	0	6.67e-05	0.000125203455615	0	0	0.002575757575757	0.000452421376647	0	0	4.94e-05	4.09e-05	0	0	0	3.45e-05	0	0
"FASV277"	0	0	0	0	4.23e-05	5.37e-05	0	0	0	6.77e-05	0	0.00012396181976	0	0.000125203455615	0	0	0.000151515151515	0	0	0	9.88e-05	0	0	0	0	0	0	0
"FASV285"	0.000164284540825	0.000408263248142	0	0	0.000508049155341	7.16e-05	0	0.000362187613184	0.000308495845331	0.000270709258257	0	0	0	0.000500813822461	0	0	0.00060606060606	3.02e-05	0	0	0.00054334912324	8.18e-05	0	0	0.000138619351261	0	0	0
"FASV287"	0.000273807568041	8.17e-05	0	0	0.000338671565266	5.37e-05	0	0	0.000308515014398	0.000338409258257	0	0	0.000600040002667	0	0	0	0.001363636363636	0.000181015914095	0	0	4.94e-05	0	0	0	0.001386183836983	0	0	0
"FASV291"	0.001697645408247	8.17e-05	0	0	0.002201578546932	0	0.001836646499568	0	0.000154257507199	6.77e-05	0	0.00024792363952	0.00033338444563	0.000250406911231	0	0	0.001515151515151	0	0	0	4.94e-05	0.00024516904723	0.000140134529148	0.000447527411054	0.00194066124203	0	0	0
"FASV293"	0.000985707244949	0.000653268547399	0	0	0.001693551801516	0.000519034238362	0	0.000362187613184	0.000668449197861	0.000203031943692	0.000870322019147	0.00012396181976	0.00080005333689	0	0	0	0.00060606060606	0.0001206	0	0	0.000395169473944	0.00020426904723	0.000420403587444	0	0.000138619351261	3.45e-05	0	0
"FASV296"	0	0	0	0	0	0.000161084126501	0	0	0	0	0	0	6.67e-05	0.00025040691123	0	0	0.000151515151515	3.02e-05	0	0	0	4.09e-05	0	0	0	0	0	0
"FASV300"	0	0	0	0	8.46e-05	0	0	0	0.000154257507199	0.000270754629128	0	0	0	0.000125203455615	0	0	0.000606060606061	0	0	0	9.88e-05	4.09e-05	0	0	0.000207919351261	0.000275833534462	0	0
"FASV305"	0.0001096	8.17e-05	0	0	0	3.58e-05	0	0	0.000154238338132	6.77e-05	0	0	0	0	0	0	0.001212121212121	0	0	0	0	0	0	0	6.93e-05	0	0	0
"FASV307"	0.000438092108866	0.000244957948885	0	0	0.001100808670984	0.001557109518014	0.000324114088159	0	0.000257095845331	0.000135354629128	0.001305483028722	0.00024792363952	0.000533397779852	0.000375610366846	0	0	0.00030303030303	0.000150852731276	0	0	0.001333682983452	0.0001227	0	0	0.003604103132796	0.000137937575423	0	0
"FASV309"	0.00038336908165	0.00661395932065	0	0.004380841121495	0.000127016385114	0.00248779613588	0	0.039116262223832	0.000205638338132	0.003316233784515	0.000870322019148	0.01016486922028	6.67e-05	0.000375610366846	0	0.0001886	0	0.001266964129943	0	0	4.94e-05	0.00032686904723	0	0.006489147460283	6.93e-05	0.00075854221977	0	0.004065040650407
"FASV336"	0.000273807568041	0.000408263248142	0	0	0.000296371565266	0.000250581858858	0	0	0.000102838338132	0.000406109258257	0	0	0.000200042222815	0	0	0	0.000151515151515	0	0	0	0.000395159298592	0.0001226	0	0	0.000554458053784	0.000137916767231	0	0
"FASV341"	0.002792875680412	0	0.003067484662576	0.000584112149533	0.000635104335493	0	0.000108038029386	0	0.001439698395721	0	0.000435161009574	0.001239618197595	0.000333413334222	0.000125203455615	0.00036741067328	0.000283	0.003636363636363	3.02e-05	0	0	0.000543359298592	0	0.001261210762332	0.000447527411054	0.000623777405045	3.45e-05	0	0
"FASV349"	0.000273846054433	0.001224789744427	0	0	0	0.000125284126501	0.000108038029386	0	0.000308515014397	0	0	0	0	0.000125203455615	0	0	0.000151515151515	0.000120652731276	0	0	0.000197579649296	8.17e-05	0	0	0.000138619351261	6.9e-05	0	0
"FASV355"	0.000219046054433	0.000326657948885	0	0	0	0.000161081858858	0	0	0.0001028	0.000338386572821	0.005657093124456	0.001983389116152	0	0	0	0.000141456054319	0	0	0	0	0	0	0	0.000223763705527	0	3.45e-05	0	0
"FASV357"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151515151515	3.02e-05	0.006172839506173	0	0.001728832106693	0	0	0.000223763705527	0	0.000137937575423	0	0
"FASV360"	0	0	0	0	4.23e-05	1.79e-05	0	0	5.14e-05	0	0.000435161009574	0	0	0.000250406911231	0	0	0	0	0	0	9.88e-05	0	0	0	0	0	0	0
"FASV364"	0.000273807568041	0.002612932138483	0	0	8.47e-05	7.16e-05	0	0	0.000462772521596	0.005549539794261	0	0	0.000133342222815	0.000626017278077	0	4.72e-05	0	6.03e-05	0	0	9.88e-05	0.00024513809446	0	0	0.000207929026892	0.00037931272627	0	0
"FASV365"	0.000164323027216	0.000163305299257	0	0	0	0	0	0	0.0001028	0.000473786572821	0	0	0	0	0	0	0.001060606060606	0.000150852731276	0	0	0	0	0	0	6.93e-05	0	0	0
"FASV366"	0	0.002857890087368	0	0	0	0.002201421079949	0	0.000362187613184	0.000102838338132	0.00406063887385	0	0	0.000133342222815	0.001752848378616	0	0	0	6.03e-05	0	0	0.000148184736972	0.000245125396307	0	0	0	0.000172416767231	0	0
"FASV368"	0.000164323027216	0.0001634	0	0	0	1.79e-05	0	0	0	0	0	0	0	0	0	0	0	3.02e-05	0	0	0	4.09e-05	0	0.000223763705527	6.93e-05	3.45e-05	0	0
"FASV376"	0.000711938163299	0.000571568547399	0	0	0	3.58e-05	0.0023768366465	0	5.14e-05	0.000338386572821	0	0	0.000133342222815	0	0.00036741067328	0	0.000151515151515	6.03e-05	0	0	0.000395159298592	4.09e-05	0	0	0.000138619351261	0.000310354342654	0	0
"FASV386"	0	0	0	0.000292056074766	0.000211716385114	0.000179	0.003349178910977	0.000724375226367	0	0	0.000435161009574	0.000247923639519	0	0.000375610366846	9.19e-05	0.027018154356848	0.00030303030303	0	0	0	0	0	0	0	0	0	0	0
"FASV390"	0.000164284540825	0.000326657948885	0	0	4.23e-05	0.0001074	0	0	0.000257095845331	0	0	0	6.67e-05	0.00025040691123	0	0	0	6.03e-05	0	0	0.000197579649296	0.00012256904723	0	0	0.000277229026892	0	0	0
"FASV391"	0	0	0	0	0.000169355180152	0.00073380702665	0	0	0	6.77e-05	0	0	0	0.000125203455615	0	0	0.00030303030303	0	0	0	0.000148184736972	0.000776270632456	0	0	0.000485167729415	0.000206875150846	0	0
"FASV400"	5.48e-05	8.17e-05	0	0	0	0.00477870134233	0	0	5.14e-05	0.007173795343801	0	0.00012396181976	6.67e-05	0.000125203455615	0	0	0	0.001538332775315	0	0	9.88e-05	0.0002044	0	0	0	0.0001035	0	0
"FASV404"	0.000547692108866	0.0001634	0	0	0.000762120720606	0.000554834238362	0	0	0.000308515014397	0.000676795831078	0.001305483028721	0	0.009200613374225	0.001502441467384	0.0004592633416	0	0	0.000814379570476	0	0	0.001284277895777	8.17e-05	0.001961883408072	0	0.000415858053784	0.000758563027963	0	0
"FASV410"	0	0	0	0	0.00241331131716	0.000161081858858	0.000648228176318	0	0.000257076676265	0.000270709258257	0	0	0.000733382225482	0.000125203455615	9.19e-05	0	0.00030303030303	6.03e-05	0.006172839506173	0	0.0001482	8.17e-05	0.00140134529148	0	0	0	0	0.004065040650407
"FASV412"	0	0.000163305299257	0	0	0	0.000680122900149	0.000108038029386	0	0	0.000473763887385	0	0	0	0	0	0	0	6.03e-05	0	0	0	0.00024513809446	0	0	0	0.000137916767231	0	0
"FASV422"	5.48e-05	0	0	0	0	0	0	0.000362187613184	5.14e-05	0	0	0	0	0	0	0	0.000454545454545	9.05e-05	0	0	4.94e-05	4.09e-05	0	0	0	3.45e-05	0	0
"FASV431"	0	8.17e-05	0	0	0	0.000912797956079	0	0	0.000359934183463	0.000270709258257	0	0	0	0	0	9.43e-05	0	0	0	0	0	0.000326825396307	0	0	6.93e-05	0.000103437575423	0	0
"FASV436"	5.48e-05	0	0	0	0	0	0.003565254969749	0	0.000205676676265	0.000406063887385	0.003046127067015	0.002231312755671	0	0	0.00293928538624	0	0	0	0	0	4.94e-05	8.17e-05	0	0	0.000277238702523	3.45e-05	0	0
"FASV438"	0.001697606921855	0	0	0	0.000127	8.95e-05	0	0	0.000565610859729	0	0	0	0.001466764450963	0.000250406911231	0.026453568476164	0	0.001060606060606	0.000150852731276	0	0	0.000691528772536	0	0	0	0.000415858053784	3.45e-05	0	0
"FASV446"	0.001204868758555	8.17e-05	0	0.000292056074766	0.000508010360303	0.0001432	0	0	0.000257038338132	0.0001354	0	0	0.0002001	0	0	0	0.000454545454545	0.0001207	0	0	0.0001482	0.0002043	0	0	0.001247554810091	0	0	0
"FASV451"	0.0001096	0.000979831795542	0	0	0	0	0	0	0.000359934183463	0.000744450460205	0	0	0	0	0	0	0.000757575757576	0.000180979096914	0	0	9.88e-05	0	0	0	0	0	0	0
"FASV463"	0.000383369081649	8.17e-05	0	0	0.000550371565266	8.95e-05	0	0.000362187613184	0.000257057507199	0.000338409258256	0	0.00012396181976	0.000533426668445	0.00025040691123	0	0	0.000151515151515	0	0	0	0.00059274912324	0	0	0	0.000623777405045	0	0	0
"FASV474"	5.48e-05	0.000408263248142	0	0	0	1.79e-05	0	0	0.000154257507199	0.000203031943692	0	0	0	0	0	0	0.00030303030303	9.05e-05	0	0	9.88e-05	8.18e-05	0	0	0.0001386	3.45e-05	0	0
"FASV475"	0.000985707244948	0	0	0	0.000296332770227	0.000161081858858	0	0	0.000257095845331	0.000812127774769	0	0.000495847279039	0.000533368891259	0.000375610366846	0	0	0.001969696969697	9.05e-05	0	0	0.002025191405285	0.000285981745383	0	0	0.000415858053784	3.45e-05	0	0
"FASV481"	0.000164323027216	8.17e-05	0	0	8.47e-05	5.37e-05	0	0	5.14e-05	0.000406063887385	0	0	6.67e-05	0	0	0	0.000151515151515	9.05e-05	0	0	0.0001976	0.0002452	0	0	0.000277229026892	3.45e-05	0	0
"FASV482"	0.000383330595258	0.000408263248142	0	0	0	1.79e-05	0	0	0.001491155902921	0.000879805089334	0	0	6.67e-05	0	0	0	0.000151515151515	6.03e-05	0	0	0	0	0	0	0	0	0	0
"FASV483"	0.000985707244948	0	0	0	0.00165117421144	0.00026847505593	0	0	0.000359934183464	0.000473741201949	0	0	0.00053336889126	0	0	0	0.000151515151515	0.001116048215848	0	0	0.000246979649296	0.0001634	0	0	0.000138619351261	0	0	0
"FASV485"	0	0.000326610598514	0	0	0	1.79e-05	0	0	0.000154257507199	0.000135354629128	0	0	6.67e-05	0	0	0	0.00030303030303	6.03e-05	0	0	9.88e-05	4.09e-05	0	0	0	0	0	0
"FASV494"	0.000383369081648	0	0	0	0.000296332770227	0.000322184126501	0	0	0.000102838338132	0.000406131943692	0.000435161009574	0	0.0001334	0.000375610366846	0	0	0	9.06e-05	0	0	0.0001976	0	0	0	0.000554448378153	0	0	0
"FASV501"	0.001204753299381	8.17e-05	0	0	0.001270147466023	5.37e-05	0	0	0.000565610859729	0.001082859718462	0.000435161009574	0	0.000933395559704	0.000375610366846	0.00091857401488	0	0.00060606060606	0.0001508	0	0	0.00212398631761	0.0001226	0	0	0.001039625783199	0	0	0
"FASV520"	0	8.17e-05	0	0	0.000338710360303	7.16e-05	0.000216076058773	0	0.000617010859729	0.001894987493231	0	0.001735465476635	6.67e-05	0.000125203455615	0	0	0.000151515151515	0.0001207	0	0	0.0001976	0	0.000140134529148	0	0.0001386	0.000448271109885	0	0
"FASV523"	0.000164284540825	8.17e-05	0	0	0.000423410360303	3.58e-05	0	0	0.000154257507199	0.00081212777477	0	0.00012396181976	0.000400026668445	0	0	0	0.00030303030303	6.04e-05	0	0	0.000592744035564	4.09e-05	0	0	0.000207919351261	0	0	0
"FASV525"	0.000438130595258	8.17e-05	0	0	4.23e-05	0.000143186394144	0	0	0.000102838338132	6.77e-05	0	0	0	0.000250406911231	0	0	0	6.03e-05	0	0	4.94e-05	0	0	0	6.93e-05	0	0	0
